ISO_N3,country_name,province_code,province_name,e,i,ie
760,叙利亚,11,北京市,85638861 ,4213 ,85643074 
760,叙利亚,12,天津市,34266959 ,7183469 ,41450428 
760,叙利亚,13,河北省,11161038 ,206 ,11161244 
760,叙利亚,14,山西省,2099894 ,0 ,2099894 
760,叙利亚,15,内蒙古自治区,570231 ,0 ,570231 
760,叙利亚,21,辽宁省,8815234 ,3525 ,8818759 
760,叙利亚,22,吉林省,604114 ,0 ,604114 
760,叙利亚,23,黑龙江省,8675859 ,0 ,8675859 
760,叙利亚,31,上海市,60244668 ,3475907 ,63720575 
760,叙利亚,32,江苏省,199731891 ,1357147 ,201089038 
760,叙利亚,33,浙江省,830531141 ,1207494 ,831738635 
760,叙利亚,34,安徽省,38319579 ,1388 ,38320967 
760,叙利亚,35,福建省,102758767 ,11928 ,102770695 
760,叙利亚,36,江西省,58803784 ,0 ,58803784 
760,叙利亚,37,山东省,274845525 ,91142 ,274936667 
760,叙利亚,41,河南省,20700001 ,0 ,20700001 
760,叙利亚,42,湖北省,26504071 ,0 ,26504071 
760,叙利亚,43,湖南省,33453398 ,0 ,33453398 
760,叙利亚,44,广东省,192876453 ,117246 ,192993699 
760,叙利亚,45,广西壮族自治区,8524412 ,0 ,8524412 
760,叙利亚,50,重庆市,17661978 ,0 ,17661978 
760,叙利亚,51,四川省,13149341 ,0 ,13149341 
760,叙利亚,52,贵州省,2149214 ,0 ,2149214 
760,叙利亚,53,云南省,29597677 ,0 ,29597677 
760,叙利亚,54,西藏自治区,872399 ,0 ,872399 
760,叙利亚,61,陕西省,5380287 ,0 ,5380287 
760,叙利亚,62,甘肃省,4538470 ,248 ,4538718 
760,叙利亚,64,宁夏回族自治区,0 ,239861 ,239861 
760,叙利亚,65,新疆维吾尔自治区,31361360 ,0 ,31361360 
762,塔吉克斯坦,11,北京市,153065159 ,11844 ,153077003 
762,塔吉克斯坦,12,天津市,114482647 ,111481498 ,225964145 
762,塔吉克斯坦,13,河北省,56120051 ,7373 ,56127424 
762,塔吉克斯坦,14,山西省,8576184 ,0 ,8576184 
762,塔吉克斯坦,15,内蒙古自治区,319878 ,0 ,319878 
762,塔吉克斯坦,21,辽宁省,15911459 ,513 ,15911972 
762,塔吉克斯坦,22,吉林省,72275 ,0 ,72275 
762,塔吉克斯坦,23,黑龙江省,5289779 ,0 ,5289779 
762,塔吉克斯坦,31,上海市,119565311 ,535579247 ,655144558 
762,塔吉克斯坦,32,江苏省,515524640 ,57992 ,515582632 
762,塔吉克斯坦,33,浙江省,706071559 ,89702378 ,795773937 
762,塔吉克斯坦,34,安徽省,61693681 ,6745642 ,68439323 
762,塔吉克斯坦,35,福建省,40439699 ,909228157 ,949667856 
762,塔吉克斯坦,36,江西省,197605863 ,30233 ,197636096 
762,塔吉克斯坦,37,山东省,603432567 ,2409 ,603434976 
762,塔吉克斯坦,41,河南省,42090092 ,0 ,42090092 
762,塔吉克斯坦,42,湖北省,247417334 ,79175936 ,326593270 
762,塔吉克斯坦,43,湖南省,105487050 ,58529570 ,164016620 
762,塔吉克斯坦,44,广东省,226616742 ,57857 ,226674599 
762,塔吉克斯坦,45,广西壮族自治区,52243934 ,0 ,52243934 
762,塔吉克斯坦,46,海南省,82965719 ,0 ,82965719 
762,塔吉克斯坦,50,重庆市,6239805 ,0 ,6239805 
762,塔吉克斯坦,51,四川省,42636712 ,136 ,42636848 
762,塔吉克斯坦,52,贵州省,78 ,0 ,78 
762,塔吉克斯坦,53,云南省,60505 ,0 ,60505 
762,塔吉克斯坦,54,西藏自治区,2699893 ,0 ,2699893 
762,塔吉克斯坦,61,陕西省,139697331 ,15145620 ,154842951 
762,塔吉克斯坦,63,青海省,3872002 ,0 ,3872002 
762,塔吉克斯坦,64,宁夏回族自治区,28345113 ,0 ,28345113 
762,塔吉克斯坦,65,新疆维吾尔自治区,7407706795 ,256173150 ,7663879945 
764,泰国,11,北京市,5949091876 ,10672795879 ,16621887755 
764,泰国,12,天津市,5840436160 ,4122314833 ,9962750993 
764,泰国,13,河北省,7402192144 ,754393696 ,8156585840 
764,泰国,14,山西省,1905901435 ,97440555 ,2003341990 
764,泰国,15,内蒙古自治区,2351334090 ,196173865 ,2547507955 
764,泰国,21,辽宁省,4023260295 ,1838860815 ,5862121110 
764,泰国,22,吉林省,463276321 ,670649691 ,1133926012 
764,泰国,23,黑龙江省,456317870 ,157129529 ,613447399 
764,泰国,31,上海市,27207839098 ,37562667849 ,64770506947 
764,泰国,32,江苏省,60038015216 ,35037238092 ,95075253308 
764,泰国,33,浙江省,53631180554 ,25898732425 ,79529912979 
764,泰国,34,安徽省,8105186117 ,4619789870 ,12724975987 
764,泰国,35,福建省,26607047119 ,11344757110 ,37951804229 
764,泰国,36,江西省,10341349082 ,2035168674 ,12376517756 
764,泰国,37,山东省,31612497358 ,23541152951 ,55153650309 
764,泰国,41,河南省,7869144543 ,1689148680 ,9558293223 
764,泰国,42,湖北省,8474560179 ,2359127809 ,10833687988 
764,泰国,43,湖南省,10917091305 ,4431574017 ,15348665322 
764,泰国,44,广东省,76026064339 ,90380747562 ,166406811901 
764,泰国,45,广西壮族自治区,8985953887 ,9794035691 ,18779989578 
764,泰国,46,海南省,764861963 ,1374750294 ,2139612257 
764,泰国,50,重庆市,6079358564 ,8619161567 ,14698520131 
764,泰国,51,四川省,6604012336 ,2327686508 ,8931698844 
764,泰国,52,贵州省,1136317983 ,843010681 ,1979328664 
764,泰国,53,云南省,6704090790 ,6424054539 ,13128145329 
764,泰国,54,西藏自治区,2627004 ,18039 ,2645043 
764,泰国,61,陕西省,2129941732 ,139917605 ,2269859337 
764,泰国,62,甘肃省,140139769 ,4928915 ,145068684 
764,泰国,63,青海省,48705517 ,0 ,48705517 
764,泰国,64,宁夏回族自治区,395048027 ,7504426 ,402552453 
764,泰国,65,新疆维吾尔自治区,645006487 ,8346317 ,653352804 
768,多哥,11,北京市,157003833 ,68726256 ,225730089 
768,多哥,12,天津市,162084350 ,65560042 ,227644392 
768,多哥,13,河北省,216491393 ,10034684 ,226526077 
768,多哥,14,山西省,2268011 ,0 ,2268011 
768,多哥,15,内蒙古自治区,5574333 ,0 ,5574333 
768,多哥,21,辽宁省,57112492 ,1765 ,57114257 
768,多哥,23,黑龙江省,19484863 ,2017814 ,21502677 
768,多哥,31,上海市,266378540 ,28577584 ,294956124 
768,多哥,32,江苏省,845945107 ,40948784 ,886893891 
768,多哥,33,浙江省,3526807724 ,192231482 ,3719039206 
768,多哥,34,安徽省,368809913 ,414406054 ,783215967 
768,多哥,35,福建省,759881021 ,71999687 ,831880708 
768,多哥,36,江西省,665371369 ,2612613 ,667983982 
768,多哥,37,山东省,2637439048 ,135540546 ,2772979594 
768,多哥,41,河南省,292327872 ,14572786 ,306900658 
768,多哥,42,湖北省,293195762 ,53726335 ,346922097 
768,多哥,43,湖南省,706233784 ,38 ,706233822 
768,多哥,44,广东省,3489688989 ,20991485 ,3510680474 
768,多哥,45,广西壮族自治区,63599104 ,75117288 ,138716392 
768,多哥,46,海南省,2128187 ,76007 ,2204194 
768,多哥,50,重庆市,308834054 ,2308 ,308836362 
768,多哥,51,四川省,361294589 ,3161 ,361297750 
768,多哥,52,贵州省,50377364 ,0 ,50377364 
768,多哥,53,云南省,78004752 ,0 ,78004752 
768,多哥,61,陕西省,38668968 ,0 ,38668968 
768,多哥,62,甘肃省,4791191 ,0 ,4791191 
768,多哥,63,青海省,657145 ,0 ,657145 
768,多哥,64,宁夏回族自治区,2521460 ,0 ,2521460 
768,多哥,65,新疆维吾尔自治区,12618865 ,0 ,12618865 
776,汤加,11,北京市,20094325 ,2833 ,20097158 
776,汤加,12,天津市,2174780 ,0 ,2174780 
776,汤加,13,河北省,3468622 ,0 ,3468622 
776,汤加,21,辽宁省,247810 ,0 ,247810 
776,汤加,23,黑龙江省,315652 ,0 ,315652 
776,汤加,31,上海市,2369968 ,6682 ,2376650 
776,汤加,32,江苏省,47508156 ,0 ,47508156 
776,汤加,33,浙江省,104175496 ,0 ,104175496 
776,汤加,34,安徽省,3629673 ,0 ,3629673 
776,汤加,35,福建省,28277391 ,0 ,28277391 
776,汤加,36,江西省,7235651 ,0 ,7235651 
776,汤加,37,山东省,19673822 ,0 ,19673822 
776,汤加,41,河南省,1307543 ,0 ,1307543 
776,汤加,42,湖北省,2723636 ,0 ,2723636 
776,汤加,43,湖南省,9449573 ,0 ,9449573 
776,汤加,44,广东省,30734121 ,323 ,30734444 
776,汤加,45,广西壮族自治区,961122 ,0 ,961122 
776,汤加,50,重庆市,1117796 ,0 ,1117796 
776,汤加,51,四川省,2388452 ,0 ,2388452 
776,汤加,52,贵州省,1347484 ,0 ,1347484 
776,汤加,61,陕西省,1096 ,0 ,1096 
776,汤加,65,新疆维吾尔自治区,396357 ,0 ,396357 
780,特立尼达和多巴哥,11,北京市,22686530 ,933781064 ,956467594 
780,特立尼达和多巴哥,12,天津市,38713940 ,0 ,38713940 
780,特立尼达和多巴哥,13,河北省,73461886 ,198553 ,73660439 
780,特立尼达和多巴哥,14,山西省,913017 ,0 ,913017 
780,特立尼达和多巴哥,15,内蒙古自治区,3388613 ,0 ,3388613 
780,特立尼达和多巴哥,21,辽宁省,50965555 ,227476570 ,278442125 
780,特立尼达和多巴哥,22,吉林省,272600 ,0 ,272600 
780,特立尼达和多巴哥,23,黑龙江省,3803850 ,0 ,3803850 
780,特立尼达和多巴哥,31,上海市,137794004 ,71772848 ,209566852 
780,特立尼达和多巴哥,32,江苏省,245157301 ,1248287374 ,1493444675 
780,特立尼达和多巴哥,33,浙江省,596877517 ,229889769 ,826767286 
780,特立尼达和多巴哥,34,安徽省,56536039 ,0 ,56536039 
780,特立尼达和多巴哥,35,福建省,108851024 ,166756943 ,275607967 
780,特立尼达和多巴哥,36,江西省,67213910 ,0 ,67213910 
780,特立尼达和多巴哥,37,山东省,571297951 ,2770 ,571300721 
780,特立尼达和多巴哥,41,河南省,50568681 ,171 ,50568852 
780,特立尼达和多巴哥,42,湖北省,38646446 ,0 ,38646446 
780,特立尼达和多巴哥,43,湖南省,77110952 ,0 ,77110952 
780,特立尼达和多巴哥,44,广东省,481801635 ,216893678 ,698695313 
780,特立尼达和多巴哥,45,广西壮族自治区,8390054 ,0 ,8390054 
780,特立尼达和多巴哥,46,海南省,8283195 ,346453621 ,354736816 
780,特立尼达和多巴哥,50,重庆市,16283751 ,0 ,16283751 
780,特立尼达和多巴哥,51,四川省,21010998 ,4357 ,21015355 
780,特立尼达和多巴哥,52,贵州省,2848669 ,0 ,2848669 
780,特立尼达和多巴哥,53,云南省,5017194 ,0 ,5017194 
780,特立尼达和多巴哥,61,陕西省,6387682 ,0 ,6387682 
780,特立尼达和多巴哥,62,甘肃省,1176228 ,0 ,1176228 
780,特立尼达和多巴哥,65,新疆维吾尔自治区,2122946 ,582 ,2123528 
784,阿联酋,11,北京市,11963321020 ,68983178645 ,80946499665 
784,阿联酋,12,天津市,3994057499 ,1117591426 ,5111648925 
784,阿联酋,13,河北省,4765530940 ,1456182340 ,6221713280 
784,阿联酋,14,山西省,1413975833 ,4220 ,1413980053 
784,阿联酋,15,内蒙古自治区,656173475 ,684940 ,656858415 
784,阿联酋,21,辽宁省,2563846288 ,21778126994 ,24341973282 
784,阿联酋,22,吉林省,505549505 ,19152355 ,524701860 
784,阿联酋,23,黑龙江省,558428327 ,1208969288 ,1767397615 
784,阿联酋,31,上海市,13291405931 ,7182816310 ,20474222241 
784,阿联酋,32,江苏省,27114668161 ,1092366188 ,28207034349 
784,阿联酋,33,浙江省,53783067411 ,40936251727 ,94719319138 
784,阿联酋,34,安徽省,4217070617 ,1881221684 ,6098292301 
784,阿联酋,35,福建省,11645316747 ,7075112055 ,18720428802 
784,阿联酋,36,江西省,6821534417 ,111580373 ,6933114790 
784,阿联酋,37,山东省,23782856027 ,36109466593 ,59892322620 
784,阿联酋,41,河南省,6892595217 ,14023536 ,6906618753 
784,阿联酋,42,湖北省,4338100339 ,406952635 ,4745052974 
784,阿联酋,43,湖南省,6804475062 ,1090723253 ,7895198315 
784,阿联酋,44,广东省,53095696327 ,12608036052 ,65703732379 
784,阿联酋,45,广西壮族自治区,1666533024 ,1683597736 ,3350130760 
784,阿联酋,46,海南省,1191937230 ,3157678734 ,4349615964 
784,阿联酋,50,重庆市,6664337185 ,51951304 ,6716288489 
784,阿联酋,51,四川省,6275132271 ,802804235 ,7077936506 
784,阿联酋,52,贵州省,577121826 ,456254539 ,1033376365 
784,阿联酋,53,云南省,1363188319 ,1337711184 ,2700899503 
784,阿联酋,54,西藏自治区,1382286 ,0 ,1382286 
784,阿联酋,61,陕西省,1009057631 ,47541038 ,1056598669 
784,阿联酋,62,甘肃省,531098456 ,485196 ,531583652 
784,阿联酋,63,青海省,33295903 ,0 ,33295903 
784,阿联酋,64,宁夏回族自治区,53223585 ,69433 ,53293018 
784,阿联酋,65,新疆维吾尔自治区,610740060 ,10211773 ,620951833 
788,突尼斯,11,北京市,257655806 ,62989394 ,320645200 
788,突尼斯,12,天津市,130830112 ,20609978 ,151440090 
788,突尼斯,13,河北省,344581437 ,20880919 ,365462356 
788,突尼斯,14,山西省,9582668 ,0 ,9582668 
788,突尼斯,15,内蒙古自治区,10218800 ,1419648 ,11638448 
788,突尼斯,21,辽宁省,46250656 ,26634989 ,72885645 
788,突尼斯,22,吉林省,3191060 ,13388803 ,16579863 
788,突尼斯,23,黑龙江省,16340041 ,340184 ,16680225 
788,突尼斯,31,上海市,457924265 ,692894055 ,1150818320 
788,突尼斯,32,江苏省,1105317184 ,79238695 ,1184555879 
788,突尼斯,33,浙江省,2123608418 ,110557621 ,2234166039 
788,突尼斯,34,安徽省,337670151 ,2191007 ,339861158 
788,突尼斯,35,福建省,294422904 ,62395802 ,356818706 
788,突尼斯,36,江西省,224876462 ,6133691 ,231010153 
788,突尼斯,37,山东省,723065166 ,11893362 ,734958528 
788,突尼斯,41,河南省,136344915 ,785047 ,137129962 
788,突尼斯,42,湖北省,301888031 ,5406087 ,307294118 
788,突尼斯,43,湖南省,276612503 ,562514 ,277175017 
788,突尼斯,44,广东省,2043407949 ,132238260 ,2175646209 
788,突尼斯,45,广西壮族自治区,56528996 ,3343290 ,59872286 
788,突尼斯,46,海南省,5912758 ,36121670 ,42034428 
788,突尼斯,50,重庆市,320618154 ,6318819 ,326936973 
788,突尼斯,51,四川省,133406622 ,13857535 ,147264157 
788,突尼斯,52,贵州省,15785548 ,746 ,15786294 
788,突尼斯,53,云南省,11804910 ,63 ,11804973 
788,突尼斯,54,西藏自治区,1182452 ,0 ,1182452 
788,突尼斯,61,陕西省,53648166 ,3205857 ,56854023 
788,突尼斯,62,甘肃省,199554 ,0 ,199554 
788,突尼斯,63,青海省,1447371 ,0 ,1447371 
788,突尼斯,64,宁夏回族自治区,1547607 ,0 ,1547607 
788,突尼斯,65,新疆维吾尔自治区,5147211 ,0 ,5147211 
792,土耳其,11,北京市,5865308416 ,1461649998 ,7326958414 
792,土耳其,12,天津市,2474695675 ,776142212 ,3250837887 
792,土耳其,13,河北省,4170824612 ,213789139 ,4384613751 
792,土耳其,14,山西省,2138847325 ,79484954 ,2218332279 
792,土耳其,15,内蒙古自治区,599126627 ,81492209 ,680618836 
792,土耳其,21,辽宁省,2781474213 ,569089153 ,3350563366 
792,土耳其,22,吉林省,570498635 ,241473101 ,811971736 
792,土耳其,23,黑龙江省,677753135 ,33777223 ,711530358 
792,土耳其,31,上海市,8695044923 ,3715699523 ,12410744446 
792,土耳其,32,江苏省,27558197529 ,1665078606 ,29223276135 
792,土耳其,33,浙江省,31982992926 ,3714866639 ,35697859565 
792,土耳其,34,安徽省,3518161311 ,353571134 ,3871732445 
792,土耳其,35,福建省,7015354850 ,3323014309 ,10338369159 
792,土耳其,36,江西省,2769609552 ,87997494 ,2857607046 
792,土耳其,37,山东省,15092478145 ,1229518295 ,16321996440 
792,土耳其,41,河南省,4748180798 ,706745258 ,5454926056 
792,土耳其,42,湖北省,2628385471 ,129082203 ,2757467674 
792,土耳其,43,湖南省,2623717099 ,208291676 ,2832008775 
792,土耳其,44,广东省,28034824350 ,2324654643 ,30359478993 
792,土耳其,45,广西壮族自治区,752999233 ,556540527 ,1309539760 
792,土耳其,46,海南省,551669725 ,57802418 ,609472143 
792,土耳其,50,重庆市,3503602536 ,173179014 ,3676781550 
792,土耳其,51,四川省,5119307751 ,379544086 ,5498851837 
792,土耳其,52,贵州省,529318212 ,9326865 ,538645077 
792,土耳其,53,云南省,515692469 ,161478750 ,677171219 
792,土耳其,54,西藏自治区,26602881 ,31714 ,26634595 
792,土耳其,61,陕西省,1040124696 ,15258605 ,1055383301 
792,土耳其,62,甘肃省,115605840 ,267337918 ,382943758 
792,土耳其,63,青海省,1080865 ,121569295 ,122650160 
792,土耳其,64,宁夏回族自治区,466305959 ,24309978 ,490615937 
792,土耳其,65,新疆维吾尔自治区,1008114179 ,53049741 ,1061163920 
795,土库曼斯坦,11,北京市,511433947 ,48064229607 ,48575663554 
795,土库曼斯坦,12,天津市,39816463 ,11640074 ,51456537 
795,土库曼斯坦,13,河北省,73441905 ,15000313 ,88442218 
795,土库曼斯坦,14,山西省,186219 ,0 ,186219 
795,土库曼斯坦,15,内蒙古自治区,13223902 ,4603075 ,17826977 
795,土库曼斯坦,21,辽宁省,10146258 ,0 ,10146258 
795,土库曼斯坦,23,黑龙江省,38141422 ,219153 ,38360575 
795,土库曼斯坦,31,上海市,41694205 ,14901500 ,56595705 
795,土库曼斯坦,32,江苏省,182248272 ,123862299 ,306110571 
795,土库曼斯坦,33,浙江省,963069404 ,81664180 ,1044733584 
795,土库曼斯坦,34,安徽省,606999030 ,0 ,606999030 
795,土库曼斯坦,35,福建省,20259274 ,0 ,20259274 
795,土库曼斯坦,36,江西省,44993384 ,2425197 ,47418581 
795,土库曼斯坦,37,山东省,400381850 ,54641983 ,455023833 
795,土库曼斯坦,41,河南省,58937409 ,103531 ,59040940 
795,土库曼斯坦,42,湖北省,33507555 ,0 ,33507555 
795,土库曼斯坦,43,湖南省,51514002 ,0 ,51514002 
795,土库曼斯坦,44,广东省,472783527 ,5392 ,472788919 
795,土库曼斯坦,45,广西壮族自治区,34550802 ,0 ,34550802 
795,土库曼斯坦,46,海南省,4210242 ,3617834 ,7828076 
795,土库曼斯坦,50,重庆市,26451591 ,0 ,26451591 
795,土库曼斯坦,51,四川省,220828706 ,0 ,220828706 
795,土库曼斯坦,52,贵州省,432625 ,0 ,432625 
795,土库曼斯坦,53,云南省,8036209 ,0 ,8036209 
795,土库曼斯坦,61,陕西省,7209228 ,0 ,7209228 
795,土库曼斯坦,62,甘肃省,295004 ,0 ,295004 
795,土库曼斯坦,64,宁夏回族自治区,34436071 ,0 ,34436071 
795,土库曼斯坦,65,新疆维吾尔自治区,145147866 ,12979606 ,158127472 
798,图瓦卢,11,北京市,13948851 ,0 ,13948851 
798,图瓦卢,12,天津市,4249421 ,0 ,4249421 
798,图瓦卢,21,辽宁省,98281 ,0 ,98281 
798,图瓦卢,31,上海市,5242506 ,1787 ,5244293 
798,图瓦卢,32,江苏省,15686627 ,0 ,15686627 
798,图瓦卢,33,浙江省,49558131 ,767 ,49558898 
798,图瓦卢,34,安徽省,1178847 ,0 ,1178847 
798,图瓦卢,35,福建省,63275780 ,0 ,63275780 
798,图瓦卢,36,江西省,616903 ,0 ,616903 
798,图瓦卢,37,山东省,2741176 ,0 ,2741176 
798,图瓦卢,41,河南省,707367 ,0 ,707367 
798,图瓦卢,42,湖北省,13458901 ,0 ,13458901 
798,图瓦卢,43,湖南省,2865849 ,0 ,2865849 
798,图瓦卢,44,广东省,12431832 ,22510 ,12454342 
798,图瓦卢,50,重庆市,1365194 ,0 ,1365194 
798,图瓦卢,51,四川省,1300234 ,0 ,1300234 
798,图瓦卢,52,贵州省,39 ,0 ,39 
798,图瓦卢,61,陕西省,8144 ,0 ,8144 
798,图瓦卢,65,新疆维吾尔自治区,39 ,0 ,39 
800,乌干达,11,北京市,325366864 ,17495350 ,342862214 
800,乌干达,12,天津市,99530051 ,10079016 ,109609067 
800,乌干达,13,河北省,141400457 ,15105330 ,156505787 
800,乌干达,14,山西省,9073052 ,0 ,9073052 
800,乌干达,15,内蒙古自治区,128 ,1639 ,1767 
800,乌干达,21,辽宁省,66738021 ,179030 ,66917051 
800,乌干达,22,吉林省,18333914 ,0 ,18333914 
800,乌干达,23,黑龙江省,2488256 ,884378 ,3372634 
800,乌干达,31,上海市,342316300 ,14798111 ,357114411 
800,乌干达,32,江苏省,605664831 ,47305575 ,652970406 
800,乌干达,33,浙江省,800336920 ,18869035 ,819205955 
800,乌干达,34,安徽省,161884867 ,38108219 ,199993086 
800,乌干达,35,福建省,99790758 ,16534021 ,116324779 
800,乌干达,36,江西省,84248928 ,1989 ,84250917 
800,乌干达,37,山东省,549851964 ,53770687 ,603622651 
800,乌干达,41,河南省,232060739 ,3125879 ,235186618 
800,乌干达,42,湖北省,62076865 ,4649215 ,66726080 
800,乌干达,43,湖南省,146748442 ,5320 ,146753762 
800,乌干达,44,广东省,957777429 ,30287349 ,988064778 
800,乌干达,45,广西壮族自治区,69117928 ,4349583 ,73467511 
800,乌干达,46,海南省,1072242 ,0 ,1072242 
800,乌干达,50,重庆市,63433848 ,126 ,63433974 
800,乌干达,51,四川省,143843695 ,5616 ,143849311 
800,乌干达,52,贵州省,14372778 ,0 ,14372778 
800,乌干达,53,云南省,9686761 ,7241635 ,16928396 
800,乌干达,61,陕西省,134521636 ,366 ,134522002 
800,乌干达,62,甘肃省,761455 ,0 ,761455 
800,乌干达,64,宁夏回族自治区,338 ,843 ,1181 
800,乌干达,65,新疆维吾尔自治区,57158915 ,0 ,57158915 
804,乌克兰,11,北京市,330803368 ,5461594472 ,5792397840 
804,乌克兰,12,天津市,283282351 ,89483028 ,372765379 
804,乌克兰,13,河北省,301105895 ,373312115 ,674418010 
804,乌克兰,14,山西省,90708515 ,398423776 ,489132291 
804,乌克兰,15,内蒙古自治区,17377486 ,9341424 ,26718910 
804,乌克兰,21,辽宁省,145136264 ,171444029 ,316580293 
804,乌克兰,22,吉林省,43892299 ,7759320 ,51651619 
804,乌克兰,23,黑龙江省,72876125 ,89289043 ,162165168 
804,乌克兰,31,上海市,805356565 ,1157952019 ,1963308584 
804,乌克兰,32,江苏省,1893825152 ,2156115239 ,4049940391 
804,乌克兰,33,浙江省,5152948855 ,757068786 ,5910017641 
804,乌克兰,34,安徽省,328477256 ,558787228 ,887264484 
804,乌克兰,35,福建省,660671959 ,3935081299 ,4595753258 
804,乌克兰,36,江西省,263947580 ,57454816 ,321402396 
804,乌克兰,37,山东省,1735866548 ,2650505867 ,4386372415 
804,乌克兰,41,河南省,302353738 ,121395116 ,423748854 
804,乌克兰,42,湖北省,120843522 ,39611310 ,160454832 
804,乌克兰,43,湖南省,207908049 ,564395210 ,772303259 
804,乌克兰,44,广东省,3738659266 ,1178528662 ,4917187928 
804,乌克兰,45,广西壮族自治区,77241935 ,1726588077 ,1803830012 
804,乌克兰,46,海南省,56924625 ,224195614 ,281120239 
804,乌克兰,50,重庆市,378881324 ,35272215 ,414153539 
804,乌克兰,51,四川省,315832324 ,389448048 ,705280372 
804,乌克兰,52,贵州省,18925736 ,80352560 ,99278296 
804,乌克兰,53,云南省,66024161 ,262208013 ,328232174 
804,乌克兰,54,西藏自治区,11739799 ,0 ,11739799 
804,乌克兰,61,陕西省,80643719 ,57165013 ,137808732 
804,乌克兰,62,甘肃省,535710 ,98288822 ,98824532 
804,乌克兰,63,青海省,39 ,0 ,39 
804,乌克兰,64,宁夏回族自治区,8595364 ,0 ,8595364 
804,乌克兰,65,新疆维吾尔自治区,173351096 ,6991916 ,180343012 
807,北马其顿共和国,11,北京市,92604544 ,19216739 ,111821283 
807,北马其顿共和国,12,天津市,32327405 ,8327629 ,40655034 
807,北马其顿共和国,13,河北省,4829701 ,1956167 ,6785868 
807,北马其顿共和国,14,山西省,752671 ,250871364 ,251624035 
807,北马其顿共和国,15,内蒙古自治区,1007676 ,1902934 ,2910610 
807,北马其顿共和国,21,辽宁省,4972543 ,49676137 ,54648680 
807,北马其顿共和国,22,吉林省,503272 ,88683763 ,89187035 
807,北马其顿共和国,23,黑龙江省,426122 ,429202 ,855324 
807,北马其顿共和国,31,上海市,145804060 ,219237342 ,365041402 
807,北马其顿共和国,32,江苏省,180528429 ,23683045 ,204211474 
807,北马其顿共和国,33,浙江省,250149496 ,8255522 ,258405018 
807,北马其顿共和国,34,安徽省,17383932 ,460666 ,17844598 
807,北马其顿共和国,35,福建省,16569517 ,141138334 ,157707851 
807,北马其顿共和国,36,江西省,9942495 ,924 ,9943419 
807,北马其顿共和国,37,山东省,122705481 ,77109282 ,199814763 
807,北马其顿共和国,41,河南省,3999306 ,824996 ,4824302 
807,北马其顿共和国,42,湖北省,9437165 ,1454 ,9438619 
807,北马其顿共和国,43,湖南省,14924645 ,446026 ,15370671 
807,北马其顿共和国,44,广东省,231345114 ,36241701 ,267586815 
807,北马其顿共和国,45,广西壮族自治区,4875174 ,262896 ,5138070 
807,北马其顿共和国,46,海南省,149922 ,258414 ,408336 
807,北马其顿共和国,50,重庆市,35146915 ,2335 ,35149250 
807,北马其顿共和国,51,四川省,17994871 ,1320901 ,19315772 
807,北马其顿共和国,52,贵州省,1594021 ,0 ,1594021 
807,北马其顿共和国,53,云南省,1309393 ,210179 ,1519572 
807,北马其顿共和国,61,陕西省,3842399 ,577 ,3842976 
807,北马其顿共和国,62,甘肃省,1458282 ,0 ,1458282 
807,北马其顿共和国,63,青海省,2745856 ,0 ,2745856 
807,北马其顿共和国,64,宁夏回族自治区,28 ,0 ,28 
807,北马其顿共和国,65,新疆维吾尔自治区,155770 ,0 ,155770 
818,埃及,11,北京市,3218842781 ,1868731898 ,5087574679 
818,埃及,12,天津市,1244174587 ,136762095 ,1380936682 
818,埃及,13,河北省,1397147870 ,45938017 ,1443085887 
818,埃及,14,山西省,121543335 ,0 ,121543335 
818,埃及,15,内蒙古自治区,494030265 ,0 ,494030265 
818,埃及,21,辽宁省,565488247 ,50017326 ,615505573 
818,埃及,22,吉林省,122598929 ,2253 ,122601182 
818,埃及,23,黑龙江省,131046127 ,20237276 ,151283403 
818,埃及,31,上海市,3583030457 ,277335462 ,3860365919 
818,埃及,32,江苏省,9749938228 ,493587383 ,10243525611 
818,埃及,33,浙江省,22360437719 ,499944736 ,22860382455 
818,埃及,34,安徽省,2487993445 ,40391706 ,2528385151 
818,埃及,35,福建省,3523248473 ,179017515 ,3702265988 
818,埃及,36,江西省,2181436926 ,10570417 ,2192007343 
818,埃及,37,山东省,7917874099 ,723094295 ,8640968394 
818,埃及,41,河南省,1268112787 ,11792655 ,1279905442 
818,埃及,42,湖北省,1367931996 ,190101 ,1368122097 
818,埃及,43,湖南省,1961931275 ,2324391 ,1964255666 
818,埃及,44,广东省,16262890267 ,265440209 ,16528330476 
818,埃及,45,广西壮族自治区,612038023 ,49253591 ,661291614 
818,埃及,46,海南省,388394045 ,1069698 ,389463743 
818,埃及,50,重庆市,570110443 ,23434253 ,593544696 
818,埃及,51,四川省,1122900315 ,22156739 ,1145057054 
818,埃及,52,贵州省,114766113 ,0 ,114766113 
818,埃及,53,云南省,455507469 ,493825 ,456001294 
818,埃及,54,西藏自治区,5315491 ,0 ,5315491 
818,埃及,61,陕西省,424229731 ,3264032 ,427493763 
818,埃及,62,甘肃省,31273719 ,624 ,31274343 
818,埃及,63,青海省,10501057 ,0 ,10501057 
818,埃及,64,宁夏回族自治区,99394882 ,2399 ,99397281 
818,埃及,65,新疆维吾尔自治区,120592639 ,32384156 ,152976795 
826,英国,11,北京市,4719517037 ,28205312134 ,32924829171 
