hs8_code,hs8_name,hs8i,hs8e,hs2_code,hs2_name,hs2i,hs2e,hs4_code,hs4_name,hs4i,hs4e,hs6_code,hs6_name,hs6i,hs6e
48142000,用塑料涂面或盖面的壁纸及类似品，起纹、压花、着色、印制图案或经其他装饰,0.8103661,20.51397785,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4814,壁纸及类似品；窗用透明纸,0.95765178,21.2547821,481420,-,0.8103661,20.51397785
48149000,其他壁纸及类似品；窗用透明纸,0.14728568,0.74080425,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4814,壁纸及类似品；窗用透明纸,0.95765178,21.2547821,481490,-,0.14728568,0.74080425
48162000,自印复写纸,0.02418615,1.76771069,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4816,复写纸、自印复写纸及其他拷贝或转印纸（不包括品目4809的纸），油印蜡纸或胶印版纸，不论是否盒装,0.31144505,9.90112657,481620,-,0.02418615,1.76771069
48169010,热敏转印纸（4809的纸除外）,0.10470244,7.39317057,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4816,复写纸、自印复写纸及其他拷贝或转印纸（不包括品目4809的纸），油印蜡纸或胶印版纸，不论是否盒装,0.31144505,9.90112657,481690,-,0.2872589,8.13341588
48169090,复写纸、拷贝或转印纸；油印蜡纸或胶印版纸,0.18255646,0.74024531,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4816,复写纸、自印复写纸及其他拷贝或转印纸（不包括品目4809的纸），油印蜡纸或胶印版纸，不论是否盒装,0.31144505,9.90112657,481690,-,0.2872589,8.13341588
48171000,纸或纸板制的信封,0.11782281,7.74553012,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4817,纸或纸板制的信封、封缄信片、素色明信片及通信卡片；纸或纸板制的盒子、袋子及夹子，内装各种纸制文具,0.18394468,14.9687153,481710,-,0.11782281,7.74553012
48172000,纸或纸板制封缄信片、素色明信片及通信卡片,0.01126248,0.51592306,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4817,纸或纸板制的信封、封缄信片、素色明信片及通信卡片；纸或纸板制的盒子、袋子及夹子，内装各种纸制文具,0.18394468,14.9687153,481720,-,0.01126248,0.51592306
48173000,纸或纸板制盒、袋及夹子，内装各种纸制文具,0.05485939,6.70726212,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4817,纸或纸板制的信封、封缄信片、素色明信片及通信卡片；纸或纸板制的盒子、袋子及夹子，内装各种纸制文具,0.18394468,14.9687153,481730,-,0.05485939,6.70726212
48181000,卫生纸,0.1975673,31.52653336,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4818,卫生纸及类似纸、家庭或卫生用纤维素絮纸及纤维素纤维网纸，成卷宽度不超过36厘米或切成一定尺寸或形状的；纸浆、纸、纤维素絮纸或纤维素纤维网纸制的手帕、面巾、台布、餐巾、床单及类似的家庭、卫生或医院用品、衣服及衣着附件,1.77504352,108.2894097,481810,-,0.1975673,31.52653336
48182000,纸手帕及面巾纸,0.35956064,36.53050277,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4818,卫生纸及类似纸、家庭或卫生用纤维素絮纸及纤维素纤维网纸，成卷宽度不超过36厘米或切成一定尺寸或形状的；纸浆、纸、纤维素絮纸或纤维素纤维网纸制的手帕、面巾、台布、餐巾、床单及类似的家庭、卫生或医院用品、衣服及衣着附件,1.77504352,108.2894097,481820,-,0.35956064,36.53050277
48183000,纸台布及纸餐巾,0.07435963,11.22539909,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4818,卫生纸及类似纸、家庭或卫生用纤维素絮纸及纤维素纤维网纸，成卷宽度不超过36厘米或切成一定尺寸或形状的；纸浆、纸、纤维素絮纸或纤维素纤维网纸制的手帕、面巾、台布、餐巾、床单及类似的家庭、卫生或医院用品、衣服及衣着附件,1.77504352,108.2894097,481830,-,0.07435963,11.22539909
48185000,纸浆、纸、纤维素絮纸或纤维素纤维网纸制的衣服及衣着附件,0.00430735,0.77438283,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4818,卫生纸及类似纸、家庭或卫生用纤维素絮纸及纤维素纤维网纸，成卷宽度不超过36厘米或切成一定尺寸或形状的；纸浆、纸、纤维素絮纸或纤维素纤维网纸制的手帕、面巾、台布、餐巾、床单及类似的家庭、卫生或医院用品、衣服及衣着附件,1.77504352,108.2894097,481850,-,0.00430735,0.77438283
48189000,纸浆、纸等制的其他家庭、卫生或医院用品,1.1392486,28.23259164,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4818,卫生纸及类似纸、家庭或卫生用纤维素絮纸及纤维素纤维网纸，成卷宽度不超过36厘米或切成一定尺寸或形状的；纸浆、纸、纤维素絮纸或纤维素纤维网纸制的手帕、面巾、台布、餐巾、床单及类似的家庭、卫生或医院用品、衣服及衣着附件,1.77504352,108.2894097,481890,-,1.1392486,28.23259164
48191000,瓦楞纸或纸板制的箱、盒、匣,1.59368068,95.15358119,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4819,纸、纸板、纤维素絮纸或纤维素纤维网纸制的箱、盒、匣、袋及其他包装容器；纸或纸板制的卷宗盒、信件盘及类似品，供办公室、商店及类似场所使用的,5.63105503,377.9562002,481910,-,1.59368068,95.15358119
48192000,非瓦楞纸或纸板制的可折叠箱、盒、匣,2.1999356,115.4546162,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4819,纸、纸板、纤维素絮纸或纤维素纤维网纸制的箱、盒、匣、袋及其他包装容器；纸或纸板制的卷宗盒、信件盘及类似品，供办公室、商店及类似场所使用的,5.63105503,377.9562002,481920,-,2.1999356,115.4546162
48193000,底宽≥40cm的纸袋,0.25825686,2.13632066,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4819,纸、纸板、纤维素絮纸或纤维素纤维网纸制的箱、盒、匣、袋及其他包装容器；纸或纸板制的卷宗盒、信件盘及类似品，供办公室、商店及类似场所使用的,5.63105503,377.9562002,481930,-,0.25825686,2.13632066
48194000,其他纸袋，包括锥形袋,1.2201834,102.6230349,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4819,纸、纸板、纤维素絮纸或纤维素纤维网纸制的箱、盒、匣、袋及其他包装容器；纸或纸板制的卷宗盒、信件盘及类似品，供办公室、商店及类似场所使用的,5.63105503,377.9562002,481940,-,1.2201834,102.6230349
48195000,纸、纸板制其他包装容器，包括唱片套,0.33462672,59.52568311,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4819,纸、纸板、纤维素絮纸或纤维素纤维网纸制的箱、盒、匣、袋及其他包装容器；纸或纸板制的卷宗盒、信件盘及类似品，供办公室、商店及类似场所使用的,5.63105503,377.9562002,481950,-,0.33462672,59.52568311
48196000,纸或纸板制的卷宗盒、信件盘、存储盒等物品,0.02437177,3.06296417,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4819,纸、纸板、纤维素絮纸或纤维素纤维网纸制的箱、盒、匣、袋及其他包装容器；纸或纸板制的卷宗盒、信件盘及类似品，供办公室、商店及类似场所使用的,5.63105503,377.9562002,481960,-,0.02437177,3.06296417
48201000,帐本、笔记本、收据本、日记本及类似品,0.78560082,78.73170149,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4820,纸或纸板制的登记本、帐本、笔记本、订货本、收据本、信笺本、记事本、日记本及类似品、练习本、吸墨纸本、活动封面（活页及非活页）、文件夹、卷宗皮、多联商业表格纸、页间夹有复写纸的本及其他文具用品；纸或纸板制的样品簿、粘贴簿及书籍封面,0.99576268,103.61394,482010,-,0.78560082,78.73170149
48202000,练习本,0.02827147,5.94750561,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4820,纸或纸板制的登记本、帐本、笔记本、订货本、收据本、信笺本、记事本、日记本及类似品、练习本、吸墨纸本、活动封面（活页及非活页）、文件夹、卷宗皮、多联商业表格纸、页间夹有复写纸的本及其他文具用品；纸或纸板制的样品簿、粘贴簿及书籍封面,0.99576268,103.61394,482020,-,0.02827147,5.94750561
48203000,纸或纸板制的活动封面、文件夹及卷宗皮,0.07018882,7.41564433,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4820,纸或纸板制的登记本、帐本、笔记本、订货本、收据本、信笺本、记事本、日记本及类似品、练习本、吸墨纸本、活动封面（活页及非活页）、文件夹、卷宗皮、多联商业表格纸、页间夹有复写纸的本及其他文具用品；纸或纸板制的样品簿、粘贴簿及书籍封面,0.99576268,103.61394,482030,-,0.07018882,7.41564433
48204000,多联商业表格纸、页间夹有复写纸的本,0.02438005,0.664605,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4820,纸或纸板制的登记本、帐本、笔记本、订货本、收据本、信笺本、记事本、日记本及类似品、练习本、吸墨纸本、活动封面（活页及非活页）、文件夹、卷宗皮、多联商业表格纸、页间夹有复写纸的本及其他文具用品；纸或纸板制的样品簿、粘贴簿及书籍封面,0.99576268,103.61394,482040,-,0.02438005,0.664605
48205000,纸或纸板制的样品簿及粘贴簿,0.02627883,6.77298764,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4820,纸或纸板制的登记本、帐本、笔记本、订货本、收据本、信笺本、记事本、日记本及类似品、练习本、吸墨纸本、活动封面（活页及非活页）、文件夹、卷宗皮、多联商业表格纸、页间夹有复写纸的本及其他文具用品；纸或纸板制的样品簿、粘贴簿及书籍封面,0.99576268,103.61394,482050,-,0.02627883,6.77298764
48209000,纸或纸板制的其他文具用品；书籍封面,0.06104269,4.08149589,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4820,纸或纸板制的登记本、帐本、笔记本、订货本、收据本、信笺本、记事本、日记本及类似品、练习本、吸墨纸本、活动封面（活页及非活页）、文件夹、卷宗皮、多联商业表格纸、页间夹有复写纸的本及其他文具用品；纸或纸板制的样品簿、粘贴簿及书籍封面,0.99576268,103.61394,482090,-,0.06104269,4.08149589
48211000,纸或纸板制的各种标签，印有文字图画,6.35991211,49.87058856,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4821,纸或纸板制的各种标签，不论是否印制,7.5255559,65.36877821,482110,-,6.35991211,49.87058856
48219000,纸或纸板制的各种标签，未印文字图画,1.16564379,15.49818965,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4821,纸或纸板制的各种标签，不论是否印制,7.5255559,65.36877821,482190,-,1.16564379,15.49818965
48221000,纸制的纺织纱线用筒管、卷轴、纡子等物品,0.00397904,0.56836832,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4822,纸浆、纸或纸板（不论是否穿孔或硬化）制的筒管、卷轴、纡子及类似品,0.31966482,3.78860264,482210,-,0.00397904,0.56836832
48229000,其他纸制筒管、卷轴、纡子等物品,0.31568578,3.22023432,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4822,纸浆、纸或纸板（不论是否穿孔或硬化）制的筒管、卷轴、纡子及类似品,0.31966482,3.78860264,482290,-,0.31568578,3.22023432
48232000,切成一定尺寸或形状的滤纸及纸板,1.47193995,10.57670578,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482320,-,1.47193995,10.57670578
48234000,已印制的自动记录器用打印纸卷、纸张及纸盘,0.05253737,9.13827526,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482340,-,0.05253737,9.13827526
48236100,竹浆纸或纸板制的盘、碟、盆、杯及类似品,0.00067807,1.39271181,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482361,-,0.00067807,1.39271181
48236910,非木植物浆纸或纸板制的盘、碟、盆、杯及类似品,0.00379223,16.17019789,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482369,-,0.08814259,110.5587394
48236990,未列名纸或纸板制的盘、碟、盆、杯及类似品,0.08435036,94.38854154,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482369,-,0.08814259,110.5587394
48237000,压制或模制纸浆制品,0.50510464,21.50808517,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482370,-,0.50510464,21.50808517
48239010,以纸或纸板为底制成的铺地制品,0.00865745,0.01987743,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482390,-,7.05910305,124.7349811
48239020,神纸及类似用品,0.02808191,16.55124228,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482390,-,7.05910305,124.7349811
48239030,纸扇,0.01662096,0.82439825,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482390,-,7.05910305,124.7349811
48239090,未列名切成形的纸、纸板等纸及纸（桨）制品,7.00574273,107.3394631,48,第48章  纸及纸板；纸浆、纸或纸板制品,348.2570785,1534.710671,4823,切成一定尺寸或形状的其他纸、纸板、纤维素絮纸及纤维素纤维网纸；纸浆、纸、纸板、纤维素絮纸及纤维素纤维网纸制的其他物品,9.17750567,277.9094985,482390,-,7.05910305,124.7349811
49011000,单张的散页印刷品及类似印刷品,0.34706024,1.3556816,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4901,书籍、小册子、散页印刷品及类似印刷品，不论是否单张,17.6644917,63.97630295,490110,-,0.34706024,1.3556816
49019100,字典或百科全书及其连续出版的分册,0.01092178,0.28094834,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4901,书籍、小册子、散页印刷品及类似印刷品，不论是否单张,17.6644917,63.97630295,490191,-,0.01092178,0.28094834
49019900,其他书籍、小册子及类似印刷品,17.30650968,62.33967301,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4901,书籍、小册子、散页印刷品及类似印刷品，不论是否单张,17.6644917,63.97630295,490199,-,17.30650968,62.33967301
49021000,每周至少出版四次的报纸、杂志及期刊,0.19272149,0.01096555,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4902,报纸、杂志及期刊，不论有无插图或广告材料,12.26728136,0.34227469,490210,-,0.19272149,0.01096555
49029000,其他报纸、杂志及期刊,12.07455987,0.33130914,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4902,报纸、杂志及期刊，不论有无插图或广告材料,12.26728136,0.34227469,490290,-,12.07455987,0.33130914
49030000,儿童图画书、绘画或涂色书,0.08344012,39.94022807,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4903,儿童图画书、绘画或涂色书,0.08344012,39.94022807,490300,-,0.08344012,39.94022807
49040000,乐谱原稿或印本，不论是否装订或印有插图,0.06428808,0.03510454,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4904,乐谱原稿或印本，不论是否装订或印有插图,0.06428808,0.03510454,490400,-,0.06428808,0.03510454
49052000,成册的地图、水道图及类似图表,0.00606529,0.02411785,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4905,各种印刷的地图、水道图及类似图表，包括地图册、挂图、地形图及地球仪、天体仪,0.10500347,0.38892337,490520,-,0.00606529,0.02411785
49059000,其他地图、水道图及类似图表及地球仪、天体仪,0.09893818,0.36480552,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4905,各种印刷的地图、水道图及类似图表，包括地图册、挂图、地形图及地球仪、天体仪,0.10500347,0.38892337,490590,-,0.09893818,0.36480552
49060000,手绘的设计图纸原稿和手稿及其复制件,0.07566839,0.17798847,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4906,手绘的建筑、工程、工业、商业、地形或类似用途的设计图纸原稿；手稿；用感光纸照相复印或用复写纸誊写的上述物品复制件,0.07566839,0.17798847,490600,-,0.07566839,0.17798847
49070010,在承认或将承认其面值的国流通或新发行并未经使用的邮票,0.00959806,0.10403807,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4907,在承认或将承认其面值的国家流通或新发行并且未经使用的邮票、印花税票及类似票证；印有邮票或印花税票的纸品；钞票；空白支票；股票、债券及类似所有权凭证,58.3856168,3.04196058,490700,-,58.3856168,3.04196058
49070020,承认国流通新发行的钞票,0.32558405,0.83025258,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4907,在承认或将承认其面值的国家流通或新发行并且未经使用的邮票、印花税票及类似票证；印有邮票或印花税票的纸品；钞票；空白支票；股票、债券及类似所有权凭证,58.3856168,3.04196058,490700,-,58.3856168,3.04196058
49070030,承认国流通新发行的证券凭证,0.0013754,0.00000037,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4907,在承认或将承认其面值的国家流通或新发行并且未经使用的邮票、印花税票及类似票证；印有邮票或印花税票的纸品；钞票；空白支票；股票、债券及类似所有权凭证,58.3856168,3.04196058,490700,-,58.3856168,3.04196058
49070090,承认国流通新发行未用的其他票证；所有凭证,58.04905929,2.10766956,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4907,在承认或将承认其面值的国家流通或新发行并且未经使用的邮票、印花税票及类似票证；印有邮票或印花税票的纸品；钞票；空白支票；股票、债券及类似所有权凭证,58.3856168,3.04196058,490700,-,58.3856168,3.04196058
49081000,釉转印贴花纸（移画印花法用图案纸）,0.13616642,0.9963113,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4908,转印贴花纸（移画印花法用图案纸）,6.79881637,14.38647815,490810,-,0.13616642,0.9963113
49089000,其他转印贴花纸（移画印花法用图案纸）,6.66264995,13.39016685,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4908,转印贴花纸（移画印花法用图案纸）,6.79881637,14.38647815,490890,-,6.66264995,13.39016685
49090010,印刷或有图画的明信片,0.02913388,0.73974752,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4909,印刷或有图画明信片；印有个人问候、祝贺、通告的卡片，不论是否有图片、带信封或饰边,0.16127002,28.75551229,490900,-,0.16127002,28.75551229
49090090,印有个人问候、祝贺、通告的卡片,0.13213614,28.01576477,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4909,印刷或有图画明信片；印有个人问候、祝贺、通告的卡片，不论是否有图片、带信封或饰边,0.16127002,28.75551229,490900,-,0.16127002,28.75551229
49100000,印刷的各种日历，包括日历芯,0.04486169,8.26515591,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4910,印刷的各种日历，包括日历芯,0.04486169,8.26515591,491000,-,0.04486169,8.26515591
49111010,无商业价值的商业广告品、商品目录等印刷品,1.474692,15.45364668,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4911,其他印刷品，包括印刷的图片及照片,17.68768648,63.99685248,491110,-,2.69921033,21.96612395
49111090,其他商业广告品、商品目录及类似印刷品,1.22451833,6.51247727,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4911,其他印刷品，包括印刷的图片及照片,17.68768648,63.99685248,491110,-,2.69921033,21.96612395
49119100,印刷的图片、设计图样及照片,3.52521315,17.94700475,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4911,其他印刷品，包括印刷的图片及照片,17.68768648,63.99685248,491191,-,3.52521315,17.94700475
49119910,纸质的其他印刷品,9.5925531,12.26420122,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4911,其他印刷品，包括印刷的图片及照片,17.68768648,63.99685248,491199,-,11.463263,24.08372378
49119990,其他印刷品,1.8707099,11.81952256,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,113.3384245,223.3067815,4911,其他印刷品，包括印刷的图片及照片,17.68768648,63.99685248,491199,-,11.463263,24.08372378
50010010,适于缫丝的桑蚕茧,0.4648465,0.06244919,50,第50章  蚕丝,3.66663467,47.35275178,5001,适于缫丝的蚕茧,0.4648465,0.06244919,500100,-,0.4648465,0.06244919
50010090,适于缫丝的其他蚕茧,0,0,50,第50章  蚕丝,3.66663467,47.35275178,5001,适于缫丝的蚕茧,0.4648465,0.06244919,500100,-,0.4648465,0.06244919
50020011,桑蚕厂丝,0.02776913,12.20044273,50,第50章  蚕丝,3.66663467,47.35275178,5002,生丝（未加捻）,0.56141875,14.42297638,500200,-,0.56141875,14.42297638
50020012,桑蚕土丝,0,0,50,第50章  蚕丝,3.66663467,47.35275178,5002,生丝（未加捻）,0.56141875,14.42297638,500200,-,0.56141875,14.42297638
50020013,桑蚕双宫丝,0,0.06952102,50,第50章  蚕丝,3.66663467,47.35275178,5002,生丝（未加捻）,0.56141875,14.42297638,500200,-,0.56141875,14.42297638
50020019,其他桑蚕丝,0.53364962,0.2984571,50,第50章  蚕丝,3.66663467,47.35275178,5002,生丝（未加捻）,0.56141875,14.42297638,500200,-,0.56141875,14.42297638
50020020,柞蚕丝,0,1.85455553,50,第50章  蚕丝,3.66663467,47.35275178,5002,生丝（未加捻）,0.56141875,14.42297638,500200,-,0.56141875,14.42297638
50020090,其他生丝,0,0,50,第50章  蚕丝,3.66663467,47.35275178,5002,生丝（未加捻）,0.56141875,14.42297638,500200,-,0.56141875,14.42297638
50030011,不适于缫丝的下茧、茧衣、长吐、滞头,1.1901756,0.01962979,50,第50章  蚕丝,3.66663467,47.35275178,5003,废丝（包括不适于缫丝的蚕茧、废纱及回收纤维）,1.85709752,1.88775607,500300,-,1.85709752,1.88775607
50030012,回收的纤维状废丝,0.04355315,0.06116781,50,第50章  蚕丝,3.66663467,47.35275178,5003,废丝（包括不适于缫丝的蚕茧、废纱及回收纤维）,1.85709752,1.88775607,500300,-,1.85709752,1.88775607
50030019,其他未梳废丝,0.13685185,0.02017898,50,第50章  蚕丝,3.66663467,47.35275178,5003,废丝（包括不适于缫丝的蚕茧、废纱及回收纤维）,1.85709752,1.88775607,500300,-,1.85709752,1.88775607
50030091,废丝绵球（包括绵条、绵片）,0.00751784,0.7856345,50,第50章  蚕丝,3.66663467,47.35275178,5003,废丝（包括不适于缫丝的蚕茧、废纱及回收纤维）,1.85709752,1.88775607,500300,-,1.85709752,1.88775607
50030099,其他废丝,0.47899908,1.00114499,50,第50章  蚕丝,3.66663467,47.35275178,5003,废丝（包括不适于缫丝的蚕茧、废纱及回收纤维）,1.85709752,1.88775607,500300,-,1.85709752,1.88775607
50040000,丝纱线（绢纺纱线除外），非供零售用,0.04043559,3.74790811,50,第50章  蚕丝,3.66663467,47.35275178,5004,丝纱线（绢纺纱线除外），非供零售用,0.04043559,3.74790811,500400,-,0.04043559,3.74790811
50050010,丝纱线，非供零售用,0.00298506,0.21408309,50,第50章  蚕丝,3.66663467,47.35275178,5005,绢纺纱线，非供零售用,0.07036472,4.00563049,500500,-,0.07036472,4.00563049
50050090,其他绢纺纱线，非供零售用,0.06737966,3.7915474,50,第50章  蚕丝,3.66663467,47.35275178,5005,绢纺纱线，非供零售用,0.07036472,4.00563049,500500,-,0.07036472,4.00563049
50060000,丝纱线及绢纺纱线，供零售用；蚕胶丝,0.00709827,0.01229607,50,第50章  蚕丝,3.66663467,47.35275178,5006,丝纱线及绢纺纱线，供零售用；蚕胶丝,0.00709827,0.01229607,500600,-,0.00709827,0.01229607
50071010,未漂白或漂白?丝机织物,0.00118535,0.01726206,50,第50章  蚕丝,3.66663467,47.35275178,5007,丝或绢丝机织物,0.66537332,23.21373547,500710,-,0.00376829,0.086316
50071090,其他?丝机织物,0.00258294,0.06905394,50,第50章  蚕丝,3.66663467,47.35275178,5007,丝或绢丝机织物,0.66537332,23.21373547,500710,-,0.00376829,0.086316
50072011,未漂白或漂白桑蚕丝机织物，含丝≥85％,0.09264352,13.45655072,50,第50章  蚕丝,3.66663467,47.35275178,5007,丝或绢丝机织物,0.66537332,23.21373547,500720,-,0.5756598,20.76424223
50072019,其他桑蚕丝机织物，丝≥85％,0.34940751,6.77470122,50,第50章  蚕丝,3.66663467,47.35275178,5007,丝或绢丝机织物,0.66537332,23.21373547,500720,-,0.5756598,20.76424223
50072021,未漂白或漂白柞蚕丝机织物，含丝≥85％,0.00000072,0.01001136,50,第50章  蚕丝,3.66663467,47.35275178,5007,丝或绢丝机织物,0.66537332,23.21373547,500720,-,0.5756598,20.76424223
50072029,其他柞蚕丝机织物，丝≥85％,0.01268124,0.01189143,50,第50章  蚕丝,3.66663467,47.35275178,5007,丝或绢丝机织物,0.66537332,23.21373547,500720,-,0.5756598,20.76424223
50072031,未漂白或漂白绢丝机织物，含丝≥85％,0.02278779,0.04113067,50,第50章  蚕丝,3.66663467,47.35275178,5007,丝或绢丝机织物,0.66537332,23.21373547,500720,-,0.5756598,20.76424223
50072039,其他绢丝机织物，丝≥85％,0.01805604,0.21683889,50,第50章  蚕丝,3.66663467,47.35275178,5007,丝或绢丝机织物,0.66537332,23.21373547,500720,-,0.5756598,20.76424223
