hs2_code,hs2_name,hs4_code,hs4_name,hs8_count,i,e,ie
38 ,第38章  杂项化学产品,3805,脂松节油、木松节油和硫酸盐松节油及其他萜烯油，用蒸馏或其他方法从针叶木制得；粗制二聚戊烯；亚硫酸盐松节油及其他粗制对异丙基苯甲烷；以α萜品醇为基本成分的松节油,3,53113687,64660637,117774324
38 ,第38章  杂项化学产品,3806,松香和树脂酸及衍生物；松香精及松香油；再熔胶,6,669466378,1084961450,1754427828
38 ,第38章  杂项化学产品,3807,木焦油；精制木焦油；木杂酚油；粗木精；植物沥青；以松香、树脂酸或植物沥青为基本成分的啤酒桶沥青及类似制品,1,12771085,18121033,30892118
38 ,第38章  杂项化学产品,3808,杀虫剂、杀鼠剂、杀菌剂、除草剂、抗萌剂、植物生长调节剂、消毒剂及类似产品，零售形状、零售包装或制成制剂及成品（例如，经琉璜处理的带子、杀虫灯芯、蜡烛及捕蝇纸）,19,4791796996,58901019551,63692816547
38 ,第38章  杂项化学产品,3809,纺织、造纸、制革及类似工业用的其他品目未列名的整理剂、染料加速着色或固色助剂及其他产品和制剂（例如，休整剂及媒染剂）,4,2299139154,896139327,3195278481
38 ,第38章  杂项化学产品,3810,金属表面酸洗剂；焊接用的焊剂及其他辅助剂；金属及其他材料制成的焊粉或焊管；作焊条芯子或焊条涂料用的制品,2,1374907300,959345421,2334252721
38 ,第38章  杂项化学产品,3811,抗震剂、抗氧剂、防胶剂、粘度改良剂、防腐蚀制剂及其他配置添加剂，用于矿物油（包括汽油）或与矿物油同样用途的其他液体,5,6371914167,3251300159,9623214326
38 ,第38章  杂项化学产品,3812,配制的橡胶促进剂；其他品目未列名的橡胶或塑料用复合增塑剂；橡胶或塑料用抗氧剂及其他复合稳定剂,5,2360854210,7121314269,9482168479
38 ,第38章  杂项化学产品,3813,灭火器的装配药；已装药的灭火弹,2,52336285,258258372,310594657
38 ,第38章  杂项化学产品,3814,其他品目未列名的有机复合溶剂及稀释剂；除漆剂,1,688483992,244623921,933107913
38 ,第38章  杂项化学产品,3815,其他品目未列名的反应引发剂、反应促进剂、催化剂,4,13896074818,4737437116,18633511934
38 ,第38章  杂项化学产品,3816,耐火的水泥、灰泥、混凝土及类似耐火混合制品，包括夯混白云石，但品目38.01的产品除外,2,218186780,2582879162,2801065942
38 ,第38章  杂项化学产品,3817,混合烷基苯及混合烷基萘，但品目2707及2902的货品除外,1,284567060,1817598689,2102165749
38 ,第38章  杂项化学产品,3818,经掺杂用于电子工业的化学元素，已切成圆片、薄片或类似形状；经掺杂用于电子工业的化合物,3,16043430157,29975432171,46018862328
38 ,第38章  杂项化学产品,3819,闸用液压油及其他液压传动用液体，不含石油或从沥青矿物提取的油类，或者按重量计石油或从沥青矿物提取的油类含量＜70％,1,331917349,117564975,449482324
38 ,第38章  杂项化学产品,3820,防冻剂及解冻剂,1,158226388,106974906,265201294
38 ,第38章  杂项化学产品,3821,制成的供微生物（包括病毒及类似品）或植物、人体、动物细胞生长或维持用的培养基,1,2252092031,452391940,2704483971
38 ,第38章  杂项化学产品,3822,附于衬背上的诊断或实验用试剂及不论是否附于衬背上的诊断或实验用配制试剂，不论是否制成试剂盒形式，但品目30.06的货品除外；有证标准样品,5,27484078014,66104646995,93588725009
38 ,第38章  杂项化学产品,3823,工业用单羧脂肪酸；精炼所得的酸性油；工业用脂肪醇,5,16779741746,640804752,17420546498
38 ,第38章  杂项化学产品,3824,铸模及铸芯用粘合剂；其他品目未列名的化学工业及其相关工业的化学产品及配制品（包括由天然产品混合组成的）,24,36784337486,37131890636,73916228122
38 ,第38章  杂项化学产品,3825,其他品目未列名的化学工业及其相关工业的副产品；城市垃圾；下水道淤泥；本章注释6所规定的其他废物,9,13604465,108310042,121914507
38 ,第38章  杂项化学产品,3826,生物柴油及其混合物，不含或含有按重量计低于70％的石油或从沥青矿物提取的油类,1,2213954406,15190762525,17404716931
38 ,第38章  杂项化学产品,3827,其他品目未列名的含甲烷、乙烷或丙烷的卤化衍生物的混合物,19,10444674,3660315979,3670760653
39 ,第39章  塑料及其制品,3901,初级形状的乙烯聚合物,8,1.1609E+11,13403606909,1.29494E+11
39 ,第39章  塑料及其制品,3902,初级形状的丙烯或其他烯烃聚合物,5,32615584176,11308735983,43924320159
39 ,第39章  塑料及其制品,3903,初级形状的苯乙烯聚合物,7,25913588694,5739723898,31653312592
39 ,第39章  塑料及其制品,3904,初级形状的氯乙烯或其他卤化烯烃聚合物,10,7080169774,23821173326,30901343100
39 ,第39章  塑料及其制品,3905,初级形状的乙酸乙烯酯或其他乙烯酯聚合物；初级形状的其他乙烯基聚合物,7,3163350220,5494539649,8657889869
39 ,第39章  塑料及其制品,3906,初级形状的丙烯酸聚合物,4,12534623781,10218997451,22753621232
39 ,第39章  塑料及其制品,3907,初级形状的聚缩醛、其他聚醚及环氧树脂；初级形状的聚碳酸酯、醇酸树脂、聚烯丙基酯及其他聚酯,17,50677177553,60794545311,1.11472E+11
39 ,第39章  塑料及其制品,3908,初级形状的聚酰胺,7,11300298295,9441440651,20741738946
39 ,第39章  塑料及其制品,3909,初级形状的氨基树脂、酚醛树脂及聚氨酯,6,9567135265,18729567325,28296702590
39 ,第39章  塑料及其制品,3910,初级形状的聚硅氧烷,1,4670885634,11432110916,16102996550
39 ,第39章  塑料及其制品,3911,初级形状的石油树脂、苯并呋喃-茚树脂、多萜树脂、多硫化物、聚砜及本章注释3所规定的其他品目未列名产品,3,4511872551,6306714655,10818587206
39 ,第39章  塑料及其制品,3912,初级形状的其他品目未列名的纤维素及其化学衍生物,6,2476674164,5986994440,8463668604
39 ,第39章  塑料及其制品,3913,初级形状的其他品目未列名的天然聚合物（例如藻酸）及改性天然聚合物（例如，硬化蛋白、天然橡胶的化学衍生物）,2,1326130847,4743328440,6069459287
39 ,第39章  塑料及其制品,3914,初级形状的离子交换剂，以品目3901至3913的聚合物为基本成分的,1,1336860602,1761543995,3098404597
39 ,第39章  塑料及其制品,3915,塑料的废料、下脚料及碎料,5,0,571535491,571535491
39 ,第39章  塑料及其制品,3916,塑料单丝（截面直径＞1mm）、条、杆、型材及异型材，不论是否经表面加工，但未经其他加工,5,725154650,4558903710,5284058360
39 ,第39章  塑料及其制品,3917,塑料制的管子及其附件（例如，接头、肘管、法兰）,10,6997528050,20796615414,27794143464
39 ,第39章  塑料及其制品,3918,块状或成卷的塑料铺地制品，不论是否胶粘；本章注释9所规定的塑料糊墙品,4,395546793,41704903974,42100450767
39 ,第39章  塑料及其制品,3919,自粘的塑料板、片、膜、箔、带、扁条及其他扁平形状材料，不论是否成卷,5,15880739934,31095678456,46976418390
39 ,第39章  塑料及其制品,3920,其他非泡沫塑料的板、片、膜、箔及扁条，为用其他材料强化、层压、支撑或用类似方法合制,22,36419163922,57885535246,94304699168
39 ,第39章  塑料及其制品,3921,其他塑料板、片、膜、箔、扁条,11,7654722399,19065341950,26720064349
39 ,第39章  塑料及其制品,3922,塑料浴缸、淋浴盘、洗涤槽、盥洗盆、坐浴盆、便盆、马桶座圈及盖、抽水箱及类似卫生浴具,3,219475952,7634458600,7853934552
39 ,第39章  塑料及其制品,3923,供运输或包装货物用的塑料制品；塑料制的塞子、盖子及类似品,7,6416505965,73736366396,80152872361
39 ,第39章  塑料及其制品,3924,塑料制的餐具、厨房用具、其他家庭用具及卫生或盥洗用具,2,894935326,82920797131,83815732457
39 ,第39章  塑料及其制品,3925,其他品目未列名的建筑用塑料制品,4,177676051,14824773408,15002449459
39 ,第39章  塑料及其制品,3926,其他塑料制品及品目3901至3914所列其他材料的制品,8,21137219071,1.68966E+11,1.90103E+11
40 ,第40章  橡胶及其制品,4001,天然橡胶、巴拉塔胶、古塔波胶、银胶菊胶、糖胶树胶及类似的天然树胶，初级形状或板、片、带,5,19544108278,248804006,19792912284
40 ,第40章  橡胶及其制品,4002,合成橡胶及从油类提取的油膏，初级形状或板、片、带；品目4001所列产品与本品目所列产品的混合物，初级形状或板、片、带,31,43557276912,8733071865,52290348777
40 ,第40章  橡胶及其制品,4003,再生橡胶，初级形状或板、片、带,1,451728124,448075459,899803583
40 ,第40章  橡胶及其制品,4004,橡胶（硬质橡胶除外）的废料、下脚料及碎料及其粉、粒,1,0,72405680,72405680
40 ,第40章  橡胶及其制品,4005,未硫化的复合橡胶，初级形状或板、片、带,4,1677828107,577804762,2255632869
40 ,第40章  橡胶及其制品,4006,其他形状（例如，杆、管或型材及异型材）的未硫化橡胶及未硫化橡胶制品（例如，盘、环）,3,63432199,75735642,139167841
40 ,第40章  橡胶及其制品,4007,硫化橡胶线及绳,1,1707191593,645420251,2352611844
40 ,第40章  橡胶及其制品,4008,硫化橡胶（硬质橡胶除外）制的板、片、带、杆或型材及异型材,4,997727287,3717297508,4715024795
40 ,第40章  橡胶及其制品,4009,硫化橡胶（硬质橡胶除外）制的管子，不论是否装有附件（例如，接头、肘管、法兰）,8,2725020025,6900114627,9625134652
40 ,第40章  橡胶及其制品,4010,硫化橡胶制的输送带或传动带及带料,10,1180387948,6995797640,8176185588
40 ,第40章  橡胶及其制品,4011,新的充气橡胶轮胎,13,4449141874,94170410629,98619552503
40 ,第40章  橡胶及其制品,4012,翻新的或旧的充气橡胶轮胎；实心或半实心橡胶轮胎、橡胶胎面及橡胶轮胎衬带,9,289569638,916270487,1205840125
40 ,第40章  橡胶及其制品,4013,橡胶内胎,4,12902603,3329221402,3342124005
40 ,第40章  橡胶及其制品,4014,硫化橡胶（硬质橡胶除外）制的卫生及医疗用品（包括奶嘴），不论是否装有硬质橡胶制的附件,2,615479336,970702008,1586181344
40 ,第40章  橡胶及其制品,4015,硫化橡胶（硬质橡胶除外）制的衣着用品及附件（包括分指手套、连指手套及露指手套）,4,2389858027,10517855886,12907713913
40 ,第40章  橡胶及其制品,4016,硫化橡胶（硬质橡胶除外）的其他制品,10,11532198259,18508710190,30040908449
40 ,第40章  橡胶及其制品,4017,各种形状的硬质橡胶（例如、纯硬质胶），包括废料及碎料；硬质橡胶制品,2,39078260,273092841,312171101
41 ,第41章  生皮（毛皮除外）及皮革,4101,生牛皮（包括水牛皮）、生马科动物皮（鲜的、盐腌的、干的、石灰浸渍的、浸酸的或以其他方法保藏、但未鞣制、未经羊皮纸化处理或进一步加工的），不论是否去毛或刨层,9,5584085238,65032708,5649117946
41 ,第41章  生皮（毛皮除外）及皮革,4102,绵羊或羔羊生皮（鲜的、盐腌的、干的、石灰浸渍的、浸酸的或以其他方法保藏、但未鞣制、未经羊皮纸化处理或进一步加工的），不论是否去毛或刨层，但本章注释1（3）所述不包括的生皮除外,5,1111003629,172304066,1283307695
41 ,第41章  生皮（毛皮除外）及皮革,4103,其他生皮（鲜的、盐腌的、干的、石灰浸渍的、浸酸的或以其他方法保藏、但未鞣制、未经羊皮纸化处理或进一步加工的），不论是否去毛或刨层，但本章注释1（2）或（3）所述不包括的生皮除外,7,32997446,465666,33463112
41 ,第41章  生皮（毛皮除外）及皮革,4104,经鞣制的不带毛牛皮（包括水牛皮）、马科动物皮及其坯革，不论是否剖层，但未经进一步加工,9,4883582239,296862691,5180444930
41 ,第41章  生皮（毛皮除外）及皮革,4105,经鞣制的不带毛绵羊或羔羊皮及其坯革，不论是否剖层，但未经进一步加工,3,48112344,268494398,316606742
41 ,第41章  生皮（毛皮除外）及皮革,4106,经鞣制的其他不带毛动物皮及其坯革，不论是否剖层，但未经进一步加工,8,271377139,68856315,340233454
41 ,第41章  生皮（毛皮除外）及皮革,4107,经鞣制或半硝处理后进一步加工的牛皮革（包括水牛皮）及马科动物皮革，包括羊皮纸化处理的皮革，不论是否剖层，但品目4114的皮革除外,10,3907563050,3679903743,7587466793
41 ,第41章  生皮（毛皮除外）及皮革,4112,经鞣制或半硝处理后进一步加工的不带毛的绵羊或羔羊皮革，包括羊皮纸化处理的，不论是否剖层，但品目4114的皮革除外,1,187565303,103171170,290736473
41 ,第41章  生皮（毛皮除外）及皮革,4113,鞣制或半硝处理后进一步加工的不带毛的其他动物皮革，包括羊皮纸化处理的，不论是否剖层，但品目4114的皮革除外,4,312189855,223443542,535633397
