I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,COUNTRY,DELAY,
I,2018/10/30 10:57,3714,5301,601,70692 ,
I,2018/10/30 10:57,3715,3715,110,70692 ,
I,2018/10/30 10:57,3713,5141,344,70692 ,
I,2018/10/30 10:57,3715,3715,502,70694 ,
I,2018/10/30 10:57,3709,3708,307,70695 ,
I,2018/10/30 10:57,3711,3711,133,70695 ,
I,2018/10/30 10:57,3717,3717,502,70698 ,
E,2018/10/30 10:57,3713,5301,309,70701 ,
E,2018/10/30 10:57,3712,9404,143,70702 ,
E,2018/10/30 10:57,3708,3708,116,70704 ,
E,2018/10/30 10:57,3713,5301,142,70704 ,
E,2018/10/30 10:57,3715,3715,344,70704 ,
E,2018/10/30 10:57,3713,5301,138,70704 ,
E,2018/10/30 10:57,3713,5301,502,70705 ,
E,2018/10/30 10:57,3714,3714,502,70705 ,
E,2018/10/30 10:57,3711,3711,132,70705 ,
E,2018/10/30 10:57,3717,3717,330,70707 ,
E,2018/10/30 10:57,3711,3711,502,70707 ,
E,2018/10/30 10:57,3717,3717,142,70709 ,
E,2018/10/30 10:57,3708,3708,601,70709 ,
E,2018/10/30 10:57,3713,5301,429,70709 ,
E,2018/10/30 10:57,3711,3711,142,70711 ,
E,2018/10/30 10:57,3717,3717,307,70712 ,
E,2018/10/30 10:57,3708,3708,307,70716 ,
E,2018/10/30 10:57,3713,5317,429,70718 ,
E,2018/10/30 10:57,3713,5141,303,70719 ,
E,2018/10/30 10:57,3708,3708,301,70721 ,
E,2018/10/30 10:57,3715,3715,141,70724 ,
I,2018/10/30 10:57,3725,3725,129,70724 ,
I,2018/10/30 10:57,3713,5141,601,70724 ,
I,2018/10/30 10:58,3709,3709,502,70726 ,
I,2018/10/30 10:58,3715,3715,344,70729 ,
I,2018/10/30 10:58,3725,3725,142,70729 ,
I,2018/10/30 10:58,3713,5141,601,70729 ,
I,2018/10/30 10:58,3713,5141,111,70731 ,
I,2018/10/30 10:58,3722,3711,142,70731 ,
I,2018/10/30 10:58,3711,3711,301,70732 ,
I,2018/10/30 10:58,3714,5301,502,70733 ,
I,2018/10/30 10:58,3709,3711,142,70734 ,
I,2018/10/30 10:58,3717,3717,111,70734 ,
I,2018/10/30 10:58,3713,5141,110,70734 ,
I,2018/10/30 10:58,3722,3711,143,70734 ,
E,2018/10/30 10:58,3708,3708,143,70737 ,
E,2018/10/30 10:58,3708,3708,142,70737 ,
E,2018/10/30 10:58,3708,3708,410,70741 ,
E,2018/10/30 10:58,3708,3708,327,70741 ,
E,2018/10/30 10:58,3726,3711,142,70741 ,
E,2018/10/30 10:58,3717,3717,344,70741 ,
E,2018/10/30 10:58,3711,3708,502,70743 ,
E,2018/10/30 10:58,3711,3711,304,70747 ,
E,2018/10/30 10:58,3708,3708,142,70750 ,
E,2018/10/30 10:58,3709,3709,110,70750 ,
E,2018/10/30 10:58,3711,3711,502,70750 ,
E,2018/10/30 10:58,3711,3711,501,70750 ,
E,2018/10/30 10:58,3708,3708,502,70750 ,
E,2018/10/30 10:58,3708,3708,502,70750 ,
E,2018/10/30 10:58,3717,3717,312,70751 ,
E,2018/10/30 10:58,3709,3708,344,70751 ,
E,2018/10/30 10:58,3713,5301,303,70754 ,
E,2018/10/30 10:58,3711,3711,110,70754 ,
E,2018/10/30 10:58,3711,3711,358,70755 ,
E,2018/10/30 10:58,3713,5301,302,70756 ,
I,2018/10/30 10:58,3715,3715,502,70757 ,
I,2018/10/30 10:58,3725,3725,110,70760 ,
I,2018/10/30 10:59,3708,3708,142,70763 ,
I,2018/10/30 10:59,3714,5301,502,70763 ,
E,2018/10/30 10:59,3708,3708,601,70763 ,
E,2018/10/30 10:59,3715,3715,344,70765 ,
E,2018/10/30 10:59,3711,3711,142,70767 ,
E,2018/10/30 10:59,3708,3708,116,70770 ,
E,2018/10/30 10:59,3714,3714,336,70772 ,
E,2018/10/30 10:59,3711,3711,309,70773 ,
E,2018/10/30 10:59,3713,5317,132,70776 ,
E,2018/10/30 10:59,3713,5301,502,70778 ,
E,2018/10/30 10:59,3708,3708,132,70779 ,
E,2018/10/30 10:59,3714,3714,133,70779 ,
E,2018/10/30 10:59,3708,3708,133,70785 ,
E,2018/10/30 10:59,3711,3711,501,70785 ,
E,2018/10/30 10:59,3711,3711,502,70788 ,
E,2018/10/30 10:59,3711,3711,304,70789 ,
E,2018/10/30 10:59,3714,3714,502,70792 ,
E,2018/10/30 10:59,3711,3711,116,70792 ,
E,2018/10/30 10:59,3713,5317,133,70792 ,
E,2018/10/30 10:59,3711,3711,112,70792 ,
E,2018/10/30 10:59,3711,3711,227,70792 ,
E,2018/10/30 10:59,3715,3715,502,70794 ,
E,2018/10/30 10:59,3718,3718,309,70795 ,
E,2018/10/30 10:59,3708,3708,502,70795 ,
E,2018/10/30 10:59,3712,3712,304,70796 ,
E,2018/10/30 10:59,3708,3708,502,70799 ,
E,2018/10/30 10:59,3711,3711,327,70799 ,
I,2018/10/30 10:59,3711,3711,502,70799 ,
I,2018/10/30 11:00,3711,3711,116,70801 ,
I,2018/10/30 11:00,3715,3715,131,70801 ,
I,2018/10/30 11:00,3711,3711,502,70801 ,
I,2018/10/30 11:00,3714,5301,303,70801 ,
I,2018/10/30 11:00,3715,3715,133,70802 ,
I,2018/10/30 11:00,3717,3717,601,70806 ,
I,2018/10/30 11:00,3711,3711,502,70807 ,
I,2018/10/30 11:00,3725,3725,127,70808 ,
I,2018/10/30 11:00,3715,3715,132,70809 ,
I,2018/10/30 11:00,3713,5301,136,70812 ,
E,2018/10/30 11:00,3713,5301,116,70812 ,
E,2018/10/30 11:00,3708,3708,307,70813 ,
E,2018/10/30 11:00,3711,3711,122,70814 ,
E,2018/10/30 11:00,3713,5317,118,70815 ,
E,2018/10/30 11:00,3726,3711,310,70817 ,
E,2018/10/30 11:00,3714,3714,432,70817 ,
E,2018/10/30 11:00,3708,3708,138,70818 ,
E,2018/10/30 11:00,3711,3711,110,70818 ,
E,2018/10/30 11:00,3711,3711,111,70819 ,
E,2018/10/30 11:00,3711,3711,122,70819 ,
E,2018/10/30 11:00,3708,3708,142,70819 ,
E,2018/10/30 11:00,3711,3711,247,70824 ,
E,2018/10/30 11:00,3726,3711,142,70824 ,
E,2018/10/30 11:00,3711,3711,601,70830 ,
E,2018/10/30 11:00,3714,3714,601,70830 ,
E,2018/10/30 11:00,3708,3708,142,70830 ,
E,2018/10/30 11:00,3715,3715,132,70831 ,
E,2018/10/30 11:00,3713,5141,502,70834 ,
I,2018/10/30 11:00,3708,3708,142,70834 ,
I,2018/10/30 11:00,3714,5301,301,70836 ,
I,2018/10/30 11:01,3713,3715,501,70838 ,
I,2018/10/30 11:01,3725,3725,502,70839 ,
I,2018/10/30 11:01,3722,3711,143,70844 ,
E,2018/10/30 11:01,3726,3708,122,70845 ,
E,2018/10/30 11:01,3714,3724,142,70845 ,
E,2018/10/30 11:01,3713,5301,502,70847 ,
E,2018/10/30 11:01,3717,3717,502,70847 ,
E,2018/10/30 11:01,3717,3717,133,70851 ,
E,2018/10/30 11:01,3708,3708,122,70858 ,
E,2018/10/30 11:01,3725,5301,434,70860 ,
E,2018/10/30 11:01,3709,3708,609,70860 ,
E,2018/10/30 11:01,3715,3715,129,70861 ,
E,2018/10/30 11:01,3713,5141,309,70861 ,
E,2018/10/30 11:01,3714,3714,502,70865 ,
E,2018/10/30 11:01,3712,3712,142,70866 ,
E,2018/10/30 11:01,3713,5301,142,70868 ,
E,2018/10/30 11:01,3713,5301,116,70869 ,
E,2018/10/30 11:01,3711,3711,122,70870 ,
E,2018/10/30 11:01,3713,3711,502,70870 ,
E,2018/10/30 11:01,3715,3715,502,70870 ,
E,2018/10/30 11:01,3714,3714,120,70874 ,
I,2018/10/30 11:02,3715,3715,502,70880 ,
I,2018/10/30 11:02,3722,3711,339,70880 ,
I,2018/10/30 11:02,3714,3715,110,70880 ,
I,2018/10/30 11:02,3711,3711,111,70880 ,
I,2018/10/30 11:02,3723,3723,122,70882 ,
I,2018/10/30 11:02,3722,3711,309,70883 ,
E,2018/10/30 11:02,3717,3717,502,70884 ,
E,2018/10/30 11:02,3713,5301,133,70885 ,
E,2018/10/30 11:02,3713,5301,138,70885 ,
E,2018/10/30 11:02,3715,3715,142,70887 ,
E,2018/10/30 11:02,3715,3715,412,70887 ,
E,2018/10/30 11:02,3717,3717,142,70887 ,
E,2018/10/30 11:02,3713,5301,111,70890 ,
E,2018/10/30 11:02,3708,3708,434,70890 ,
E,2018/10/30 11:02,3715,3715,116,70890 ,
E,2018/10/30 11:02,3708,3708,133,70891 ,
E,2018/10/30 11:02,3711,3711,136,70891 ,
E,2018/10/30 11:02,3714,3714,304,70893 ,
E,2018/10/30 11:02,3708,3708,304,70894 ,
E,2018/10/30 11:02,3708,3708,129,70895 ,
E,2018/10/30 11:02,3711,3711,143,70896 ,
E,2018/10/30 11:02,3717,3717,344,70897 ,
E,2018/10/30 11:02,3711,3711,601,70900 ,
E,2018/10/30 11:02,3711,2225,321,70900 ,
E,2018/10/30 11:02,3713,5141,303,70903 ,
E,2018/10/30 11:02,3711,3711,601,70904 ,
E,2018/10/30 11:02,3715,3715,143,70906 ,
E,2018/10/30 11:02,3711,3711,110,70906 ,
E,2018/10/30 11:02,3708,3708,502,70907 ,
I,2018/10/30 11:02,3709,3709,309,70911 ,
I,2018/10/30 11:02,3715,3715,136,70913 ,
I,2018/10/30 11:02,3708,3708,502,70913 ,
I,2018/10/30 11:03,3713,3715,502,70914 ,
I,2018/10/30 11:03,3715,3715,502,70916 ,
E,2018/10/30 11:03,3708,3708,309,70916 ,
E,2018/10/30 11:03,3708,3708,112,70918 ,
E,2018/10/30 11:03,3712,702,110,70918 ,
E,2018/10/30 11:03,3711,3711,309,70918 ,
E,2018/10/30 11:03,3715,3715,143,70919 ,
E,2018/10/30 11:03,3713,5317,112,70919 ,
E,2018/10/30 11:03,3713,5141,502,70922 ,
E,2018/10/30 11:03,3711,3711,502,70926 ,
E,2018/10/30 11:03,3713,5317,141,70926 ,
E,2018/10/30 11:03,3708,3708,221,70928 ,
E,2018/10/30 11:03,3708,3708,501,70931 ,
E,2018/10/30 11:03,3711,3711,142,70932 ,
E,2018/10/30 11:03,3717,3717,502,70932 ,
E,2018/10/30 11:03,3708,3708,502,70933 ,
E,2018/10/30 11:03,3708,3708,502,70933 ,
E,2018/10/30 11:03,3711,3711,112,70936 ,
E,2018/10/30 11:03,3713,5301,609,70937 ,
E,2018/10/30 11:03,3711,3711,302,70941 ,
E,2018/10/30 11:03,3708,3708,116,70941 ,
I,2018/10/30 11:03,3714,3715,116,70941 ,
I,2018/10/30 11:03,3722,3711,501,70943 ,
I,2018/10/30 11:03,3722,3711,141,70943 ,
I,2018/10/30 11:04,3715,3715,402,70960 ,
I,2018/10/30 11:04,3708,3708,133,70962 ,
I,2018/10/30 11:04,3715,3715,502,70962 ,
I,2018/10/30 11:04,3714,5141,116,70962 ,
I,2018/10/30 11:04,3711,3711,309,70962 ,
I,2018/10/30 11:04,3715,3715,143,70962 ,
I,2018/10/30 11:04,3713,5301,132,70962 ,
E,2018/10/30 11:04,3711,3711,601,70962 ,
E,2018/10/30 11:04,3715,5141,142,70962 ,
E,2018/10/30 11:04,3717,3717,137,70962 ,
E,2018/10/30 11:04,3713,5301,501,70962 ,
E,2018/10/30 11:04,3715,3715,501,70963 ,
E,2018/10/30 11:04,3713,5141,502,70963 ,
E,2018/10/30 11:04,3713,5301,116,70963 ,
E,2018/10/30 11:04,3713,5141,142,70963 ,
E,2018/10/30 11:04,3713,5301,501,70963 ,
E,2018/10/30 11:04,3711,3711,303,70964 ,
E,2018/10/30 11:04,3713,5301,502,70964 ,
E,2018/10/30 11:04,3709,3708,116,70965 ,
E,2018/10/30 11:04,3711,3711,141,70966 ,
E,2018/10/30 11:04,3713,5301,501,70966 ,
E,2018/10/30 11:04,3714,3714,136,70968 ,
E,2018/10/30 11:04,3708,3708,141,70969 ,
E,2018/10/30 11:04,3713,5141,350,70969 ,
E,2018/10/30 11:04,3713,5301,601,70969 ,
E,2018/10/30 11:04,3717,3717,116,70970 ,
E,2018/10/30 11:04,3708,3708,142,70971 ,
E,2018/10/30 11:04,3715,3715,142,70972 ,
E,2018/10/30 11:04,3717,3717,601,70975 ,
E,2018/10/30 11:04,3708,3708,502,70975 ,
E,2018/10/30 11:04,3711,3711,304,70975 ,
E,2018/10/30 11:04,3712,9404,408,70975 ,
E,2018/10/30 11:04,3713,5301,304,70986 ,
E,2018/10/30 11:04,3715,5301,502,70986 ,
E,2018/10/30 11:04,3715,3715,303,70986 ,
E,2018/10/30 11:04,3708,3708,215,70986 ,
E,2018/10/30 11:04,3711,3711,502,70988 ,
E,2018/10/30 11:04,3714,3714,310,70988 ,
E,2018/10/30 11:04,3708,3708,304,70989 ,
E,2018/10/30 11:04,3713,5301,502,70989 ,
I,2018/10/30 11:05,3711,3711,502,70991 ,
I,2018/10/30 11:05,3708,3708,601,70992 ,
I,2018/10/30 11:05,3715,3715,309,70998 ,
I,2018/10/30 11:05,3713,3715,142,70999 ,
E,2018/10/30 11:05,3711,3711,303,71004 ,
E,2018/10/30 11:05,3708,3708,502,71009 ,
E,2018/10/30 11:05,3713,5301,601,71009 ,
E,2018/10/30 11:05,3713,5317,309,71011 ,
E,2018/10/30 11:05,3708,3708,142,71012 ,
E,2018/10/30 11:05,3711,3711,502,71012 ,
E,2018/10/30 11:05,3714,3714,142,71012 ,
E,2018/10/30 11:05,3726,3711,139,71012 ,
E,2018/10/30 11:05,3708,3708,502,71013 ,
E,2018/10/30 11:05,3717,3717,502,71013 ,
E,2018/10/30 11:05,3713,5301,232,71013 ,
E,2018/10/30 11:05,3713,5301,142,71014 ,
E,2018/10/30 11:05,3709,3715,142,71018 ,
E,2018/10/30 11:05,3708,3708,501,71018 ,
E,2018/10/30 11:05,3708,3708,344,71019 ,
E,2018/10/30 11:05,3708,3708,116,71020 ,
E,2018/10/30 11:05,3708,3708,306,71020 ,
E,2018/10/30 11:05,3711,3711,143,71021 ,
E,2018/10/30 11:05,3708,3708,142,71021 ,
E,2018/10/30 11:05,3711,3711,327,71021 ,
E,2018/10/30 11:05,3713,5141,116,71023 ,
E,2018/10/30 11:05,3708,3708,142,71026 ,
E,2018/10/30 11:05,3709,3709,502,71026 ,
I,2018/10/30 11:05,3725,3725,601,71026 ,
I,2018/10/30 11:06,3704,3704,502,71027 ,
I,2018/10/30 11:06,3714,5301,303,71028 ,
I,2018/10/30 11:06,3715,3715,502,71028 ,
I,2018/10/30 11:06,3714,3715,502,71028 ,
I,2018/10/30 11:06,3709,3708,502,71034 ,
I,2018/10/30 11:06,3715,3715,344,71035 ,
E,2018/10/30 11:06,3713,5141,232,71037 ,
E,2018/10/30 11:06,3715,3715,116,71037 ,
E,2018/10/30 11:06,3713,5301,112,71038 ,
E,2018/10/30 11:06,3715,101,502,71040 ,
E,2018/10/30 11:06,3713,5141,226,71041 ,
E,2018/10/30 11:06,3713,5141,327,71042 ,
E,2018/10/30 11:06,3720,3720,142,71045 ,
E,2018/10/30 11:06,3720,3720,502,71047 ,
E,2018/10/30 11:06,3708,3708,142,71049 ,
E,2018/10/30 11:06,3709,3712,214,71050 ,
E,2018/10/30 11:06,3713,5301,143,71050 ,
E,2018/10/30 11:06,3708,3708,133,71050 ,
E,2018/10/30 11:06,3715,3715,502,71050 ,
E,2018/10/30 11:06,3711,3711,601,71050 ,
E,2018/10/30 11:06,3714,3714,133,71050 ,
E,2018/10/30 11:06,3715,101,143,71053 ,
E,2018/10/30 11:06,3712,3712,142,71053 ,
E,2018/10/30 11:06,3715,3715,142,71054 ,
E,2018/10/30 11:06,3713,5301,502,71056 ,
E,2018/10/30 11:06,3717,3717,303,71058 ,
E,2018/10/30 11:06,3708,3708,502,71059 ,
E,2018/10/30 11:06,3713,5301,309,71060 ,
I,2018/10/30 11:07,3725,3725,111,71067 ,
I,2018/10/30 11:07,3715,3715,305,71069 ,
I,2018/10/30 11:07,3714,5301,201,71069 ,
I,2018/10/30 11:07,3714,5301,116,71069 ,
I,2018/10/30 11:07,3715,3715,410,71072 ,
I,2018/10/30 11:07,3713,3715,303,71075 ,
E,2018/10/30 11:07,3717,3717,304,71075 ,
E,2018/10/30 11:07,3713,5141,432,71076 ,
E,2018/10/30 11:07,3711,3711,116,71076 ,
E,2018/10/30 11:07,3708,3708,331,71077 ,
E,2018/10/30 11:07,3713,5301,347,71079 ,
E,2018/10/30 11:07,3715,3715,142,71079 ,
E,2018/10/30 11:07,3711,3711,227,71080 ,
E,2018/10/30 11:07,3713,5141,136,71081 ,
E,2018/10/30 11:07,3713,5301,142,71084 ,
E,2018/10/30 11:07,3713,5301,601,71084 ,
E,2018/10/30 11:07,3708,3708,429,71086 ,
E,2018/10/30 11:07,3713,5141,227,71086 ,
E,2018/10/30 11:07,3708,3708,331,71087 ,
E,2018/10/30 11:07,3713,5141,502,71090 ,
E,2018/10/30 11:07,3711,3711,143,71090 ,
E,2018/10/30 11:07,3713,5301,116,71093 ,
E,2018/10/30 11:07,3715,3715,116,71095 ,
E,2018/10/30 11:07,3711,3711,344,71098 ,
E,2018/10/30 11:07,3708,3708,142,71098 ,
E,2018/10/30 11:07,3711,3711,502,71102 ,
I,2018/10/30 11:07,3715,3715,141,71102 ,
I,2018/10/30 11:08,3714,5301,502,71103 ,
I,2018/10/30 11:08,3714,5301,502,71106 ,
I,2018/10/30 11:08,3715,3715,142,71108 ,
I,2018/10/30 11:08,3722,3711,244,71109 ,
I,2018/10/30 11:08,3711,3711,143,71111 ,
I,2018/10/30 11:08,3714,5301,122,71112 ,
E,2018/10/30 11:08,3711,3711,303,71113 ,
E,2018/10/30 11:08,3708,3708,143,71113 ,
E,2018/10/30 11:08,3713,5301,116,71117 ,
E,2018/10/30 11:08,3713,5317,129,71117 ,
E,2018/10/30 11:08,3708,3708,144,71118 ,
E,2018/10/30 11:08,3713,5141,138,71119 ,
E,2018/10/30 11:08,3714,3714,312,71119 ,
E,2018/10/30 11:08,3708,3708,502,71119 ,
E,2018/10/30 11:08,3708,3708,304,71119 ,
E,2018/10/30 11:08,3712,3712,142,71121 ,
E,2018/10/30 11:08,3711,3711,127,71129 ,
E,2018/10/30 11:08,3713,5141,129,71130 ,
E,2018/10/30 11:08,3714,3714,236,71132 ,
E,2018/10/30 11:08,3708,3708,142,71132 ,
E,2018/10/30 11:08,3712,9404,502,71133 ,
E,2018/10/30 11:08,3708,3708,110,71136 ,
E,2018/10/30 11:08,3715,3715,327,71136 ,
E,2018/10/30 11:08,3711,3711,141,71136 ,
E,2018/10/30 11:08,3713,5141,502,71136 ,
I,2018/10/30 11:08,3723,3723,502,71140 ,
I,2018/10/30 11:09,3720,3720,129,71142 ,
I,2018/10/30 11:09,3711,3711,112,71147 ,
I,2018/10/30 11:09,3711,3711,116,71147 ,
I,2018/10/30 11:09,3722,3711,601,71149 ,
I,2018/10/30 11:09,3714,5301,307,71149 ,
I,2018/10/30 11:09,3714,5301,141,71149 ,
I,2018/10/30 11:09,3715,3715,133,71149 ,
I,2018/10/30 11:09,3720,3720,307,71150 ,
I,2018/10/30 11:09,3715,3715,310,71153 ,
I,2018/10/30 11:09,3710,3710,502,71153 ,
E,2018/10/30 11:09,3715,3715,502,71157 ,
E,2018/10/30 11:09,3711,3711,328,71157 ,
E,2018/10/30 11:09,3713,5141,502,71157 ,
E,2018/10/30 11:09,3708,3708,502,71159 ,
E,2018/10/30 11:09,3713,5141,502,71159 ,
E,2018/10/30 11:09,3711,3711,136,71160 ,
E,2018/10/30 11:09,3714,3714,122,71164 ,
E,2018/10/30 11:09,3713,5301,502,71164 ,
E,2018/10/30 11:09,3713,5141,110,71164 ,
E,2018/10/30 11:09,3713,5141,129,71164 ,
E,2018/10/30 11:09,3713,5301,502,71167 ,
E,2018/10/30 11:09,3708,3708,133,71168 ,
E,2018/10/30 11:09,3713,5141,129,71168 ,
E,2018/10/30 11:09,3713,5317,502,71174 ,
E,2018/10/30 11:09,3713,5301,415,71175 ,
E,2018/10/30 11:09,3713,5141,142,71175 ,
E,2018/10/30 11:09,3708,3708,142,71176 ,
E,2018/10/30 11:09,3708,3708,142,71176 ,
E,2018/10/30 11:09,3720,3720,142,71176 ,
E,2018/10/30 11:09,3708,3708,142,71176 ,
I,2018/10/30 11:10,3715,5317,502,71179 ,
I,2018/10/30 11:10,3713,3713,601,71181 ,
I,2018/10/30 11:10,3715,3715,142,71181 ,
I,2018/10/30 11:10,3720,3720,309,71183 ,
I,2018/10/30 11:10,3715,3715,138,71183 ,
E,2018/10/30 11:10,3713,5141,601,71183 ,
E,2018/10/30 11:10,3708,3708,423,71189 ,
E,2018/10/30 11:10,3708,3708,129,71190 ,
E,2018/10/30 11:10,3715,3715,111,71191 ,
E,2018/10/30 11:10,3713,5301,502,71192 ,
E,2018/10/30 11:10,3713,5141,141,71192 ,
E,2018/10/30 11:10,3713,5317,429,71196 ,
E,2018/10/30 11:10,3708,3708,307,71196 ,
E,2018/10/30 11:10,3713,5317,141,71196 ,
E,2018/10/30 11:10,3713,5141,111,71196 ,
E,2018/10/30 11:10,3715,3715,502,71198 ,
E,2018/10/30 11:10,3713,5141,142,71199 ,
E,2018/10/30 11:10,3713,5141,502,71199 ,
E,2018/10/30 11:10,3713,3715,304,71199 ,
E,2018/10/30 11:10,3711,3711,141,71199 ,
E,2018/10/30 11:10,3708,3708,502,71200 ,
E,2018/10/30 11:10,3708,3708,312,71200 ,
E,2018/10/30 11:10,3715,5141,142,71201 ,
E,2018/10/30 11:10,3726,3711,202,71203 ,
E,2018/10/30 11:10,3715,3715,116,71203 ,
E,2018/10/30 11:10,3708,3708,301,71206 ,
E,2018/10/30 11:10,3713,5141,301,71206 ,
E,2018/10/30 11:10,3711,3711,601,71206 ,
E,2018/10/30 11:10,3713,5301,133,71207 ,
E,2018/10/30 11:10,3708,3708,206,71208 ,
I,2018/10/30 11:10,3714,5301,502,71209 ,
I,2018/10/30 11:10,3714,5301,133,71210 ,
I,2018/10/30 11:11,3720,3720,142,71216 ,
I,2018/10/30 11:11,3711,3711,133,71216 ,
E,2018/10/30 11:11,3708,3708,307,71220 ,
E,2018/10/30 11:11,3708,3708,134,71220 ,
E,2018/10/30 11:11,3713,5301,609,71220 ,
E,2018/10/30 11:11,3713,5301,112,71225 ,
E,2018/10/30 11:11,3713,5317,601,71229 ,
E,2018/10/30 11:11,3711,3711,502,71232 ,
E,2018/10/30 11:11,3708,3708,112,71232 ,
E,2018/10/30 11:11,3714,3714,133,71233 ,
E,2018/10/30 11:11,3713,5317,502,71235 ,
E,2018/10/30 11:11,3711,3711,111,71236 ,
E,2018/10/30 11:11,3712,3712,502,71238 ,
E,2018/10/30 11:11,3713,5317,302,71239 ,
E,2018/10/30 11:11,3725,3725,309,71239 ,
E,2018/10/30 11:11,3713,5317,116,71242 ,
E,2018/10/30 11:11,3717,3717,502,71242 ,
E,2018/10/30 11:11,3712,702,141,71244 ,
E,2018/10/30 11:11,3715,2233,116,71247 ,
E,2018/10/30 11:11,3708,3708,143,71247 ,
E,2018/10/30 11:11,3708,3708,116,71251 ,
E,2018/10/30 11:11,3717,3717,116,71251 ,
I,2018/10/30 11:11,3715,3715,601,71251 ,
I,2018/10/30 11:11,3711,3711,122,71253 ,
I,2018/10/30 11:12,3702,3702,138,71260 ,
I,2018/10/30 11:12,3714,5301,305,71260 ,
I,2018/10/30 11:12,3720,3720,502,71261 ,
I,2018/10/30 11:12,3715,3715,110,71262 ,
I,2018/10/30 11:12,3711,3711,305,71262 ,
I,2018/10/30 11:12,3711,3711,432,71264 ,
I,2018/10/30 11:12,3713,3715,502,71264 ,
I,2018/10/30 11:12,3714,5301,502,71266 ,
E,2018/10/30 11:12,3712,3712,142,71266 ,
E,2018/10/30 11:12,3715,3715,142,71266 ,
E,2018/10/30 11:12,3713,5141,502,71266 ,
E,2018/10/30 11:12,3715,3715,502,71266 ,
E,2018/10/30 11:12,3708,3708,143,71267 ,
E,2018/10/30 11:12,3708,3708,303,71267 ,
E,2018/10/30 11:12,3708,3708,112,71271 ,
E,2018/10/30 11:12,3708,3708,116,71271 ,
E,2018/10/30 11:12,3708,3708,307,71271 ,
E,2018/10/30 11:12,3712,3712,133,71271 ,
E,2018/10/30 11:12,3708,3708,303,71272 ,
E,2018/10/30 11:12,3708,3708,502,71273 ,
E,2018/10/30 11:12,3714,3714,111,71277 ,
E,2018/10/30 11:12,3708,3708,309,71277 ,
E,2018/10/30 11:12,3708,3708,143,71278 ,
E,2018/10/30 11:12,3708,3708,116,71283 ,
E,2018/10/30 11:12,3713,5317,304,71283 ,
E,2018/10/30 11:12,3725,3725,502,71283 ,
E,2018/10/30 11:12,3720,3720,112,71284 ,
E,2018/10/30 11:12,3708,3708,502,71284 ,
E,2018/10/30 11:12,3713,5301,502,71284 ,
E,2018/10/30 11:12,3708,3708,116,71285 ,
I,2018/10/30 11:12,3702,3702,142,71288 ,
E,2018/10/30 11:13,3715,3715,429,71296 ,
E,2018/10/30 11:13,3708,3708,303,71296 ,
E,2018/10/30 11:13,3708,3708,502,71302 ,
E,2018/10/30 11:13,3708,3708,142,71304 ,
E,2018/10/30 11:13,3708,3708,142,71318 ,
E,2018/10/30 11:13,3711,3711,303,71319 ,
E,2018/10/30 11:13,3708,3708,601,71319 ,
E,2018/10/30 11:13,3715,3715,429,71320 ,
E,2018/10/30 11:13,3711,3711,502,71320 ,
E,2018/10/30 11:13,3711,3711,110,71323 ,
E,2018/10/30 11:13,3713,5301,110,71325 ,
E,2018/10/30 11:13,3713,5141,502,71325 ,
I,2018/10/30 11:14,3711,3711,301,71330 ,
I,2018/10/30 11:14,3715,5317,412,71330 ,
I,2018/10/30 11:14,3715,3715,301,71330 ,
I,2018/10/30 11:14,3720,3720,344,71331 ,
I,2018/10/30 11:14,3711,3711,309,71338 ,
I,2018/10/30 11:14,3702,3702,116,71338 ,
E,2018/10/30 11:14,3708,3708,303,71340 ,
E,2018/10/30 11:14,3713,3715,303,71340 ,
E,2018/10/30 11:14,3713,5141,502,71342 ,
E,2018/10/30 11:14,3711,3711,330,71342 ,
E,2018/10/30 11:14,3708,3708,304,71342 ,
E,2018/10/30 11:14,3714,3714,502,71344 ,
E,2018/10/30 11:14,3708,3708,129,71344 ,
E,2018/10/30 11:14,3709,3708,501,71345 ,
E,2018/10/30 11:14,3715,3715,432,71346 ,
E,2018/10/30 11:14,3712,702,429,71346 ,
E,2018/10/30 11:14,3708,3708,502,71347 ,
E,2018/10/30 11:14,3708,3708,502,71348 ,
E,2018/10/30 11:14,3713,5141,303,71348 ,
E,2018/10/30 11:14,3712,3708,113,71348 ,
E,2018/10/30 11:14,3713,3715,129,71348 ,
E,2018/10/30 11:14,3713,5301,116,71351 ,
E,2018/10/30 11:14,3708,3708,110,71352 ,
E,2018/10/30 11:14,3709,3708,143,71352 ,
E,2018/10/30 11:14,3711,3711,136,71352 ,
E,2018/10/30 11:14,3708,3708,327,71354 ,
E,2018/10/30 11:14,3713,3715,502,71354 ,
E,2018/10/30 11:14,3708,3708,142,71355 ,
E,2018/10/30 11:14,3708,3708,305,71355 ,
E,2018/10/30 11:14,3713,5141,502,71361 ,
I,2018/10/30 11:14,3715,3715,502,71366 ,
I,2018/10/30 11:15,3714,5141,502,71367 ,
I,2018/10/30 11:15,3711,3711,307,71376 ,
I,2018/10/30 11:15,3715,3715,502,71380 ,
I,2018/10/30 11:15,3714,5141,304,71380 ,
E,2018/10/30 11:15,3713,5141,309,71381 ,
E,2018/10/30 11:15,3711,3711,302,71386 ,
E,2018/10/30 11:15,3711,3711,142,71390 ,
E,2018/10/30 11:15,3713,5141,110,71391 ,
E,2018/10/30 11:15,3711,3711,142,71393 ,
