I_E_FLAG,END_DATE,DECL_PORT,DECL_PORT_s,I_E_PORT,I_E_PORT_s
I,2018-10-29 9:42,3710,9,3710,9
I,2018-10-29 9:42,3710,9,3710,9
I,2018-10-29 9:42,3711,10,3711,10
I,2018-10-29 9:42,3703,2,3703,2
I,2018-10-29 9:42,3710,9,3710,9
E,2018-10-29 9:42,3711,10,3711,10
E,2018-10-29 9:42,3708,7,3708,7
E,2018-10-29 9:42,3709,8,3708,7
E,2018-10-29 9:42,3708,7,3708,7
E,2018-10-29 9:42,3711,10,3711,10
E,2018-10-29 9:42,3708,7,3708,7
E,2018-10-29 9:42,3711,10,3711,10
I,2018-10-29 9:43,3710,9,3710,9
I,2018-10-29 9:43,3708,7,3708,7
I,2018-10-29 9:43,3710,9,3710,9
E,2018-10-29 9:43,3709,8,3708,7
E,2018-10-29 9:43,3708,7,3708,7
E,2018-10-29 9:43,3708,7,3708,7
E,2018-10-29 9:43,3711,10,3711,10
E,2018-10-29 9:43,3711,10,3711,10
E,2018-10-29 9:43,3708,7,3708,7
E,2018-10-29 9:43,3711,10,3711,10
E,2018-10-29 9:43,3708,7,3708,7
E,2018-10-29 9:43,3708,7,3708,7
E,2018-10-29 9:43,3708,7,3708,7
E,2018-10-29 9:43,3708,7,3708,7
I,2018-10-29 9:43,3710,9,3710,9
I,2018-10-29 9:44,3715,14,3715,14
I,2018-10-29 9:44,3710,9,3710,9
I,2018-10-29 9:44,3703,2,3703,2
I,2018-10-29 9:44,3715,14,3715,14
I,2018-10-29 9:44,3710,9,3710,9
E,2018-10-29 9:44,3708,7,3708,7
E,2018-10-29 9:44,3711,10,3711,10
E,2018-10-29 9:44,3711,10,3711,10
I,2018-10-29 9:45,3708,7,3708,7
I,2018-10-29 9:45,3715,14,3715,14
I,2018-10-29 9:45,3710,9,3710,9
I,2018-10-29 9:45,3708,7,3708,7
I,2018-10-29 9:45,3717,16,3717,16
E,2018-10-29 9:45,3715,14,3715,14
E,2018-10-29 9:45,3711,10,3711,10
E,2018-10-29 9:45,3711,10,3711,10
E,2018-10-29 9:45,3717,16,3717,16
E,2018-10-29 9:45,3717,16,3717,16
E,2018-10-29 9:45,3717,16,3717,16
I,2018-10-29 9:45,3715,14,3715,14
I,2018-10-29 9:46,3710,9,3710,9
I,2018-10-29 9:46,3709,8,5141,24
I,2018-10-29 9:46,3708,7,3708,7
I,2018-10-29 9:46,3710,9,3710,9
E,2018-10-29 9:46,3717,16,3717,16
E,2018-10-29 9:46,3708,7,3708,7
E,2018-10-29 9:46,3720,18,3720,18
E,2018-10-29 9:46,3711,10,3711,10
E,2018-10-29 9:46,3708,7,3708,7
I,2018-10-29 9:46,3709,8,3709,8
I,2018-10-29 9:46,3710,9,3710,9
I,2018-10-29 9:47,3708,7,3708,7
E,2018-10-29 9:47,3709,8,3709,8
E,2018-10-29 9:47,3708,7,3708,7
E,2018-10-29 9:47,3709,8,3709,8
E,2018-10-29 9:47,3717,16,3717,16
E,2018-10-29 9:47,3718,17,3718,17
E,2018-10-29 9:47,3708,7,3708,7
E,2018-10-29 9:47,3708,7,3708,7
E,2018-10-29 9:47,3708,7,3708,7
I,2018-10-29 9:47,3710,9,3710,9
I,2018-10-29 9:48,3715,14,5317,24
I,2018-10-29 9:48,3710,9,3710,9
I,2018-10-29 9:48,3710,9,3710,9
I,2018-10-29 9:48,3710,9,3710,9
I,2018-10-29 9:48,3709,8,3711,10
I,2018-10-29 9:48,3703,2,3703,2
E,2018-10-29 9:48,3711,10,3711,10
E,2018-10-29 9:48,3708,7,3708,7
E,2018-10-29 9:48,3711,10,3711,10
E,2018-10-29 9:48,3711,10,3711,10
E,2018-10-29 9:48,3711,10,3711,10
E,2018-10-29 9:48,3714,13,3714,13
E,2018-10-29 9:48,3714,13,3714,13
E,2018-10-29 9:48,3714,13,3714,13
E,2018-10-29 9:48,3714,13,3714,13
E,2018-10-29 9:48,3714,13,3714,13
I,2018-10-29 9:49,3710,9,3710,9
I,2018-10-29 9:49,3711,10,3711,10
I,2018-10-29 9:49,3703,2,3703,2
I,2018-10-29 9:49,3708,7,3708,7
I,2018-10-29 9:49,3710,9,3710,9
I,2018-10-29 9:49,3710,9,3710,9
I,2018-10-29 9:49,3715,14,3715,14
I,2018-10-29 9:49,3710,9,3710,9
I,2018-10-29 9:49,3710,9,3710,9
E,2018-10-29 9:49,3714,13,3714,13
E,2018-10-29 9:49,3704,3,3711,10
E,2018-10-29 9:49,3711,10,3711,10
E,2018-10-29 9:49,3715,14,3715,14
E,2018-10-29 9:49,3708,7,3708,7
E,2018-10-29 9:49,3708,7,3708,7
E,2018-10-29 9:49,3709,8,3709,8
I,2018-10-29 9:50,3715,14,3715,14
I,2018-10-29 9:50,3711,10,3711,10
I,2018-10-29 9:50,3710,9,3710,9
I,2018-10-29 9:50,3726,23,3708,7
I,2018-10-29 9:50,3711,10,3711,10
I,2018-10-29 9:50,3713,12,5301,24
E,2018-10-29 9:50,3714,13,3714,13
E,2018-10-29 9:50,3708,7,3708,7
E,2018-10-29 9:50,3709,8,3709,8
E,2018-10-29 9:50,3708,7,3708,7
E,2018-10-29 9:50,3708,7,3708,7
E,2018-10-29 9:50,3716,15,3716,15
E,2018-10-29 9:50,3714,13,3714,13
E,2018-10-29 9:50,3713,12,3715,14
E,2018-10-29 9:50,3714,13,3714,13
E,2018-10-29 9:50,3708,7,3708,7
I,2018-10-29 9:50,3715,14,3715,14
I,2018-10-29 9:51,3710,9,3710,9
E,2018-10-29 9:51,3708,7,3708,7
E,2018-10-29 9:51,3717,16,3717,16
E,2018-10-29 9:51,3711,10,3711,10
E,2018-10-29 9:51,3714,13,3714,13
E,2018-10-29 9:51,3708,7,3708,7
E,2018-10-29 9:51,3709,8,3709,8
E,2018-10-29 9:51,3714,13,3714,13
E,2018-10-29 9:51,3714,13,3714,13
E,2018-10-29 9:51,3712,11,3712,11
I,2018-10-29 9:52,3713,12,5301,24
I,2018-10-29 9:52,3708,7,3708,7
I,2018-10-29 9:52,3708,7,3708,7
I,2018-10-29 9:52,3710,9,3710,9
I,2018-10-29 9:52,3711,10,3711,10
I,2018-10-29 9:52,3713,12,3715,14
I,2018-10-29 9:52,3713,12,5301,24
E,2018-10-29 9:52,3711,10,3711,10
E,2018-10-29 9:52,3714,13,3714,13
E,2018-10-29 9:52,3708,7,3708,7
E,2018-10-29 9:52,3714,13,3714,13
E,2018-10-29 9:52,3714,13,3714,13
E,2018-10-29 9:52,3714,13,3714,13
E,2018-10-29 9:52,3708,7,3708,7
E,2018-10-29 9:52,3708,7,3708,7
E,2018-10-29 9:52,3714,13,3714,13
E,2018-10-29 9:52,3711,10,3711,10
E,2018-10-29 9:52,3703,2,3708,7
I,2018-10-29 9:53,3703,2,3703,2
I,2018-10-29 9:53,3710,9,3710,9
E,2018-10-29 9:53,3711,10,3711,10
E,2018-10-29 9:53,3708,7,3708,7
E,2018-10-29 9:53,3708,7,3708,7
E,2018-10-29 9:53,3720,18,3720,18
E,2018-10-29 9:53,3708,7,3708,7
E,2018-10-29 9:53,3714,13,3714,13
E,2018-10-29 9:53,3711,10,3711,10
E,2018-10-29 9:53,3711,10,3711,10
E,2018-10-29 9:53,3714,13,3714,13
E,2018-10-29 9:53,3708,7,3708,7
E,2018-10-29 9:53,3708,7,3708,7
E,2018-10-29 9:53,3711,10,3711,10
E,2018-10-29 9:53,3714,13,3714,13
E,2018-10-29 9:53,3708,7,3708,7
I,2018-10-29 9:53,3715,14,3715,14
I,2018-10-29 9:54,3709,8,3709,8
I,2018-10-29 9:54,3716,15,3716,15
I,2018-10-29 9:54,3715,14,3715,14
I,2018-10-29 9:54,3708,7,3708,7
I,2018-10-29 9:54,3711,10,3711,10
I,2018-10-29 9:54,3710,9,3710,9
I,2018-10-29 9:54,3710,9,3710,9
E,2018-10-29 9:54,3714,13,3714,13
E,2018-10-29 9:54,3712,11,3712,11
E,2018-10-29 9:54,3714,13,3714,13
E,2018-10-29 9:54,3711,10,3711,10
E,2018-10-29 9:54,3708,7,3708,7
E,2018-10-29 9:54,3708,7,3708,7
E,2018-10-29 9:54,3708,7,3708,7
E,2018-10-29 9:54,3708,7,3708,7
E,2018-10-29 9:54,3709,8,3709,8
E,2018-10-29 9:54,3711,10,3711,10
E,2018-10-29 9:54,3708,7,3708,7
E,2018-10-29 9:54,3708,7,3708,7
I,2018-10-29 9:55,3709,8,3709,8
I,2018-10-29 9:55,3711,10,3711,10
I,2018-10-29 9:55,3710,9,3710,9
I,2018-10-29 9:55,3708,7,3708,7
I,2018-10-29 9:55,3709,8,3708,7
I,2018-10-29 9:55,3711,10,3711,10
I,2018-10-29 9:55,3715,14,3715,14
I,2018-10-29 9:55,3724,21,3724,21
I,2018-10-29 9:55,3703,2,3703,2
I,2018-10-29 9:55,3723,20,3723,20
I,2018-10-29 9:55,3708,7,3708,7
I,2018-10-29 9:55,3715,14,3715,14
E,2018-10-29 9:55,3714,13,3714,13
E,2018-10-29 9:55,3713,12,5301,24
E,2018-10-29 9:55,3708,7,3708,7
E,2018-10-29 9:55,3714,13,3714,13
E,2018-10-29 9:55,3708,7,3708,7
E,2018-10-29 9:55,3708,7,3708,7
E,2018-10-29 9:55,3711,10,3711,10
E,2018-10-29 9:55,3708,7,3708,7
E,2018-10-29 9:55,3714,13,3714,13
E,2018-10-29 9:55,3711,10,3711,10
E,2018-10-29 9:55,3708,7,3708,7
E,2018-10-29 9:55,3714,13,3714,13
I,2018-10-29 9:55,3715,14,3715,14
I,2018-10-29 9:55,3715,14,3715,14
I,2018-10-29 9:56,3711,10,3711,10
I,2018-10-29 9:56,3708,7,3708,7
I,2018-10-29 9:56,3708,7,3708,7
I,2018-10-29 9:56,3709,8,3709,8
I,2018-10-29 9:56,3711,10,3711,10
I,2018-10-29 9:56,3710,9,3710,9
I,2018-10-29 9:56,3708,7,3708,7
I,2018-10-29 9:56,3709,8,3709,8
I,2018-10-29 9:56,3710,9,3710,9
I,2018-10-29 9:56,3716,15,3716,15
I,2018-10-29 9:56,3710,9,3710,9
I,2018-10-29 9:56,3703,2,3703,2
I,2018-10-29 9:56,3708,7,3708,7
E,2018-10-29 9:56,3714,13,3714,13
E,2018-10-29 9:56,3715,14,3715,14
E,2018-10-29 9:56,3711,10,3711,10
E,2018-10-29 9:56,3714,13,3714,13
E,2018-10-29 9:56,3714,13,3714,13
E,2018-10-29 9:56,3708,7,3708,7
E,2018-10-29 9:56,3708,7,3708,7
E,2018-10-29 9:56,3711,10,3711,10
E,2018-10-29 9:56,3708,7,3708,7
E,2018-10-29 9:56,3716,15,3716,15
E,2018-10-29 9:56,3714,13,3714,13
E,2018-10-29 9:56,3708,7,3708,7
I,2018-10-29 9:57,3713,12,3715,14
I,2018-10-29 9:57,3706,5,3708,7
I,2018-10-29 9:57,3708,7,3708,7
I,2018-10-29 9:57,3708,7,3708,7
I,2018-10-29 9:57,3713,12,5301,24
I,2018-10-29 9:57,3715,14,3715,14
E,2018-10-29 9:57,3717,16,3717,16
E,2018-10-29 9:57,3712,11,3712,11
E,2018-10-29 9:57,3714,13,3714,13
E,2018-10-29 9:57,3711,10,3711,10
E,2018-10-29 9:57,3726,23,3711,10
E,2018-10-29 9:57,3711,10,3711,10
E,2018-10-29 9:57,3714,13,3714,13
E,2018-10-29 9:57,3714,13,3714,13
E,2018-10-29 9:57,3715,14,5141,24
E,2018-10-29 9:57,3714,13,3714,13
E,2018-10-29 9:57,3714,13,3714,13
E,2018-10-29 9:57,3708,7,3708,7
E,2018-10-29 9:57,3708,7,3708,7
I,2018-10-29 9:57,3711,10,3711,10
I,2018-10-29 9:57,3715,14,3715,14
I,2018-10-29 9:58,3713,12,5301,24
I,2018-10-29 9:58,3715,14,3715,14
I,2018-10-29 9:58,3708,7,3708,7
I,2018-10-29 9:58,3720,18,5219,24
I,2018-10-29 9:58,3718,17,3718,17
I,2018-10-29 9:58,3711,10,3711,10
I,2018-10-29 9:58,3710,9,3710,9
I,2018-10-29 9:58,3715,14,3715,14
I,2018-10-29 9:58,3709,8,3709,8
I,2018-10-29 9:58,3712,11,3712,11
I,2018-10-29 9:58,3710,9,3710,9
E,2018-10-29 9:58,3714,13,3714,13
E,2018-10-29 9:58,3712,11,3712,11
E,2018-10-29 9:58,3708,7,3708,7
E,2018-10-29 9:58,3711,10,3711,10
E,2018-10-29 9:58,3708,7,3708,7
E,2018-10-29 9:58,3708,7,3708,7
E,2018-10-29 9:58,3708,7,3708,7
E,2018-10-29 9:58,3711,10,3711,10
E,2018-10-29 9:58,3711,10,3711,10
I,2018-10-29 9:58,3709,8,3709,8
I,2018-10-29 9:58,3709,8,3709,8
I,2018-10-29 9:59,3708,7,3708,7
I,2018-10-29 9:59,3706,5,3708,7
I,2018-10-29 9:59,3708,7,3708,7
I,2018-10-29 9:59,3710,9,3710,9
I,2018-10-29 9:59,3708,7,3708,7
I,2018-10-29 9:59,3710,9,3710,9
E,2018-10-29 9:59,3720,18,3720,18
E,2018-10-29 9:59,3714,13,3714,13
E,2018-10-29 9:59,3711,10,3711,10
E,2018-10-29 9:59,3708,7,3708,7
E,2018-10-29 9:59,3714,13,3714,13
E,2018-10-29 9:59,3715,14,3715,14
E,2018-10-29 9:59,3708,7,3708,7
E,2018-10-29 9:59,3708,7,3708,7
E,2018-10-29 9:59,3708,7,3708,7
I,2018-10-29 10:00,3711,10,3711,10
I,2018-10-29 10:00,3715,14,3715,14
I,2018-10-29 10:00,3708,7,3708,7
I,2018-10-29 10:00,3715,14,3715,14
I,2018-10-29 10:00,3709,8,3709,8
I,2018-10-29 10:00,3710,9,3710,9
I,2018-10-29 10:00,3710,9,3710,9
I,2018-10-29 10:00,3717,16,3717,16
I,2018-10-29 10:00,3708,7,3708,7
I,2018-10-29 10:00,3718,17,3718,17
I,2018-10-29 10:00,3710,9,3710,9
I,2018-10-29 10:00,3720,18,3720,18
I,2018-10-29 10:00,3717,16,3717,16
I,2018-10-29 10:00,3709,8,3709,8
I,2018-10-29 10:00,3708,7,3708,7
E,2018-10-29 10:00,3708,7,3708,7
E,2018-10-29 10:00,3712,11,3712,11
E,2018-10-29 10:00,3726,23,3708,7
E,2018-10-29 10:00,3708,7,3708,7
E,2018-10-29 10:00,3720,18,3720,18
E,2018-10-29 10:00,3708,7,3708,7
E,2018-10-29 10:00,3714,13,3714,13
E,2018-10-29 10:00,3711,10,3711,10
E,2018-10-29 10:00,3708,7,3708,7
E,2018-10-29 10:00,3708,7,3708,7
E,2018-10-29 10:00,3711,10,3711,10
E,2018-10-29 10:00,3708,7,3708,7
E,2018-10-29 10:00,3708,7,3708,7
E,2018-10-29 10:00,3711,10,3711,10
E,2018-10-29 10:00,3711,10,3711,10
I,2018-10-29 10:00,3709,8,3709,8
I,2018-10-29 10:00,3711,10,3711,10
I,2018-10-29 10:00,3708,7,3708,7
I,2018-10-29 10:00,3711,10,3711,10
I,2018-10-29 10:01,3715,14,3715,14
I,2018-10-29 10:01,3708,7,3708,7
I,2018-10-29 10:01,3708,7,3708,7
I,2018-10-29 10:01,3720,18,3720,18
I,2018-10-29 10:01,3710,9,3710,9
I,2018-10-29 10:01,3715,14,3715,14
E,2018-10-29 10:01,3708,7,3708,7
E,2018-10-29 10:01,3711,10,3711,10
E,2018-10-29 10:01,3714,13,3714,13
E,2018-10-29 10:01,3708,7,3708,7
E,2018-10-29 10:01,3711,10,3711,10
E,2018-10-29 10:01,3720,18,3720,18
E,2018-10-29 10:01,3714,13,3714,13
E,2018-10-29 10:01,3708,7,3708,7
E,2018-10-29 10:01,3711,10,3711,10
E,2018-10-29 10:01,3715,14,3715,14
E,2018-10-29 10:01,3711,10,3711,10
E,2018-10-29 10:01,3708,7,3708,7
E,2018-10-29 10:01,3720,18,3720,18
E,2018-10-29 10:01,3711,10,3711,10
I,2018-10-29 10:01,3709,8,3709,8
I,2018-10-29 10:02,3710,9,3710,9
I,2018-10-29 10:02,3708,7,3708,7
I,2018-10-29 10:02,3710,9,3710,9
I,2018-10-29 10:02,3725,22,2233,24
I,2018-10-29 10:02,3718,17,3718,17
I,2018-10-29 10:02,3708,7,3708,7
E,2018-10-29 10:02,3708,7,3708,7
E,2018-10-29 10:02,3711,10,3711,10
E,2018-10-29 10:02,3713,12,3713,12
E,2018-10-29 10:02,3703,2,3708,7
E,2018-10-29 10:02,3708,7,3708,7
E,2018-10-29 10:02,3720,18,3720,18
E,2018-10-29 10:02,3708,7,3708,7
E,2018-10-29 10:02,3708,7,3708,7
E,2018-10-29 10:02,3712,11,3712,11
E,2018-10-29 10:02,3708,7,3708,7
E,2018-10-29 10:02,3715,14,3715,14
E,2018-10-29 10:02,3714,13,3714,13
E,2018-10-29 10:02,3711,10,3711,10
E,2018-10-29 10:02,3708,7,3708,7
I,2018-10-29 10:02,3710,9,3710,9
I,2018-10-29 10:02,3711,10,3711,10
I,2018-10-29 10:03,3715,14,3715,14
I,2018-10-29 10:03,3711,10,3711,10
I,2018-10-29 10:03,3710,9,3710,9
I,2018-10-29 10:03,3710,9,3710,9
I,2018-10-29 10:03,3710,9,3710,9
I,2018-10-29 10:03,3723,20,3723,20
E,2018-10-29 10:03,3714,13,3714,13
E,2018-10-29 10:03,3711,10,3711,10
E,2018-10-29 10:03,3708,7,3708,7
E,2018-10-29 10:03,3715,14,3715,14
E,2018-10-29 10:03,3711,10,3711,10
E,2018-10-29 10:03,3720,18,3720,18
E,2018-10-29 10:03,3708,7,3708,7
E,2018-10-29 10:03,3720,18,3720,18
E,2018-10-29 10:03,3716,15,3716,15
E,2018-10-29 10:03,3711,10,3711,10
E,2018-10-29 10:03,3715,14,3715,14
E,2018-10-29 10:03,3711,10,3711,10
E,2018-10-29 10:03,3712,11,3712,11
E,2018-10-29 10:03,3711,10,3711,10
I,2018-10-29 10:03,3713,12,5301,24
I,2018-10-29 10:04,3709,8,3709,8
I,2018-10-29 10:04,3711,10,3711,10
I,2018-10-29 10:04,3711,10,3711,10
I,2018-10-29 10:04,3708,7,3708,7
I,2018-10-29 10:04,3710,9,3710,9
I,2018-10-29 10:04,3715,14,3715,14
I,2018-10-29 10:04,3708,7,3708,7
I,2018-10-29 10:04,3708,7,3708,7
I,2018-10-29 10:04,3718,17,3718,17
I,2018-10-29 10:04,3708,7,3708,7
E,2018-10-29 10:04,3708,7,3708,7
E,2018-10-29 10:04,3709,8,3709,8
E,2018-10-29 10:04,3708,7,3708,7
E,2018-10-29 10:04,3713,12,5301,24
E,2018-10-29 10:04,3708,7,3708,7
E,2018-10-29 10:04,3715,14,3715,14
E,2018-10-29 10:04,3708,7,3708,7
E,2018-10-29 10:04,3703,2,3708,7
E,2018-10-29 10:04,3711,10,3711,10
E,2018-10-29 10:04,3707,6,3707,6
E,2018-10-29 10:04,3713,12,5301,24
E,2018-10-29 10:04,3708,7,3708,7
E,2018-10-29 10:04,3713,12,5301,24
I,2018-10-29 10:04,3710,9,3710,9
I,2018-10-29 10:05,3720,18,3720,18
I,2018-10-29 10:05,3708,7,3708,7
I,2018-10-29 10:05,3711,10,3711,10
E,2018-10-29 10:05,3708,7,3708,7
E,2018-10-29 10:05,3713,12,5301,24
E,2018-10-29 10:05,3713,12,5141,24
E,2018-10-29 10:05,3708,7,3708,7
E,2018-10-29 10:05,3713,12,5141,24
E,2018-10-29 10:05,3708,7,3708,7
E,2018-10-29 10:05,3715,14,3715,14
E,2018-10-29 10:05,3708,7,3708,7
E,2018-10-29 10:05,3713,12,5141,24
E,2018-10-29 10:05,3711,10,3711,10
E,2018-10-29 10:05,3713,12,5301,24
E,2018-10-29 10:05,3711,10,3711,10
E,2018-10-29 10:05,3708,7,3708,7
I,2018-10-29 10:05,3711,10,3711,10
I,2018-10-29 10:06,3709,8,3709,8
I,2018-10-29 10:06,3715,14,3715,14
I,2018-10-29 10:06,3711,10,3711,10
I,2018-10-29 10:06,3710,9,3710,9
I,2018-10-29 10:06,3718,17,3718,17
I,2018-10-29 10:06,3720,18,3720,18
E,2018-10-29 10:06,3720,18,3720,18
E,2018-10-29 10:06,3717,16,3717,16
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3711,10,3711,10
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3711,10,3711,10
E,2018-10-29 10:06,3709,8,3709,8
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3713,12,5301,24
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3711,10,3711,10
E,2018-10-29 10:06,3711,10,3711,10
E,2018-10-29 10:06,3708,7,3708,7
E,2018-10-29 10:06,3708,7,3708,7
I,2018-10-29 10:06,3710,9,3710,9
I,2018-10-29 10:07,3710,9,3710,9
I,2018-10-29 10:07,3710,9,3710,9
I,2018-10-29 10:07,3715,14,3715,14
I,2018-10-29 10:07,3711,10,3711,10
I,2018-10-29 10:07,3708,7,3708,7
I,2018-10-29 10:07,3709,8,3709,8
I,2018-10-29 10:07,3710,9,3710,9
E,2018-10-29 10:07,3708,7,3708,7
E,2018-10-29 10:07,3713,12,5301,24
E,2018-10-29 10:07,3713,12,5301,24
E,2018-10-29 10:07,3708,7,3708,7
E,2018-10-29 10:07,3708,7,3708,7
E,2018-10-29 10:07,3713,12,5301,24
E,2018-10-29 10:07,3713,12,5317,24
E,2018-10-29 10:07,3708,7,3708,7
E,2018-10-29 10:07,3708,7,3708,7
E,2018-10-29 10:07,3708,7,3708,7
E,2018-10-29 10:07,3717,16,3717,16
E,2018-10-29 10:07,3713,12,5141,24
E,2018-10-29 10:07,3717,16,3717,16
E,2018-10-29 10:07,3713,12,5141,24
E,2018-10-29 10:07,3715,14,3715,14
E,2018-10-29 10:07,3717,16,3717,16
E,2018-10-29 10:07,3713,12,5301,24
E,2018-10-29 10:07,3713,12,5301,24
I,2018-10-29 10:07,3710,9,3710,9
I,2018-10-29 10:07,3720,18,3720,18
I,2018-10-29 10:08,3710,9,3710,9
I,2018-10-29 10:08,3709,8,3709,8
I,2018-10-29 10:08,3720,18,3720,18
I,2018-10-29 10:08,3708,7,3708,7
I,2018-10-29 10:08,3708,7,3708,7
E,2018-10-29 10:08,3708,7,3708,7
E,2018-10-29 10:08,3711,10,3711,10
E,2018-10-29 10:08,3717,16,3717,16
E,2018-10-29 10:08,3715,14,3715,14
E,2018-10-29 10:08,3713,12,5317,24
E,2018-10-29 10:08,3704,3,3711,10
E,2018-10-29 10:08,3713,12,5317,24
E,2018-10-29 10:08,3717,16,3717,16
E,2018-10-29 10:08,3708,7,3708,7
E,2018-10-29 10:08,3713,12,5301,24
E,2018-10-29 10:08,3708,7,3708,7
E,2018-10-29 10:08,3711,10,3711,10
E,2018-10-29 10:08,3711,10,3711,10
I,2018-10-29 10:08,3709,8,3709,8
I,2018-10-29 10:08,3715,14,3715,14
I,2018-10-29 10:09,3715,14,3715,14
I,2018-10-29 10:09,3711,10,3711,10
I,2018-10-29 10:09,3709,8,3709,8
I,2018-10-29 10:09,3710,9,3710,9
E,2018-10-29 10:09,3708,7,3708,7
E,2018-10-29 10:09,3704,3,3708,7
E,2018-10-29 10:09,3708,7,3708,7
E,2018-10-29 10:09,3715,14,3715,14
E,2018-10-29 10:09,3715,14,3715,14
E,2018-10-29 10:09,3708,7,3708,7
E,2018-10-29 10:09,3713,12,5301,24
E,2018-10-29 10:09,3708,7,3708,7
E,2018-10-29 10:09,3708,7,3708,7
E,2018-10-29 10:09,3708,7,3708,7
E,2018-10-29 10:09,3712,11,3712,11
E,2018-10-29 10:09,3713,12,5317,24
I,2018-10-29 10:09,3709,8,3709,8
I,2018-10-29 10:10,3710,9,3710,9
I,2018-10-29 10:10,3717,16,3717,16
I,2018-10-29 10:10,3715,14,3715,14
E,2018-10-29 10:10,3713,12,5141,24
E,2018-10-29 10:10,3711,10,3711,10
E,2018-10-29 10:10,3713,12,5141,24
E,2018-10-29 10:10,3708,7,3708,7
E,2018-10-29 10:10,3711,10,3711,10
E,2018-10-29 10:10,3708,7,3708,7
E,2018-10-29 10:10,3715,14,3715,14
E,2018-10-29 10:10,3713,12,5301,24
E,2018-10-29 10:10,3709,8,3709,8
E,2018-10-29 10:10,3708,7,3708,7
E,2018-10-29 10:10,3713,12,5301,24
E,2018-10-29 10:10,3708,7,3708,7
E,2018-10-29 10:10,3720,18,3720,18
I,2018-10-29 10:10,3710,9,3710,9
I,2018-10-29 10:10,3709,8,3709,8
I,2018-10-29 10:10,3710,9,3710,9
I,2018-10-29 10:11,3708,7,3708,7
I,2018-10-29 10:11,3711,10,3711,10
I,2018-10-29 10:11,3710,9,3710,9
I,2018-10-29 10:11,3710,9,3710,9
I,2018-10-29 10:11,3709,8,3709,8
E,2018-10-29 10:11,3720,18,3720,18
E,2018-10-29 10:11,3715,14,3715,14
E,2018-10-29 10:11,3713,12,5141,24
E,2018-10-29 10:11,3708,7,3708,7
E,2018-10-29 10:11,3711,10,3711,10
E,2018-10-29 10:11,3708,7,3708,7
E,2018-10-29 10:11,3713,12,3713,12
E,2018-10-29 10:11,3711,10,3711,10
E,2018-10-29 10:11,3713,12,5141,24
E,2018-10-29 10:11,3709,8,3709,8
E,2018-10-29 10:11,3703,2,3703,2
E,2018-10-29 10:11,3713,12,5141,24
E,2018-10-29 10:11,3708,7,3708,7
E,2018-10-29 10:11,3709,8,3717,16
E,2018-10-29 10:11,3711,10,3711,10
I,2018-10-29 10:11,3710,9,3710,9
I,2018-10-29 10:11,3709,8,3709,8
I,2018-10-29 10:12,3710,9,3710,9
I,2018-10-29 10:12,3710,9,3710,9
I,2018-10-29 10:12,3711,10,3711,10
I,2018-10-29 10:12,3709,8,3709,8
I,2018-10-29 10:12,3709,8,3709,8
I,2018-10-29 10:12,3715,14,3715,14
I,2018-10-29 10:12,3715,14,3715,14
I,2018-10-29 10:12,3720,18,3720,18
I,2018-10-29 10:12,3710,9,3710,9
I,2018-10-29 10:12,3710,9,3710,9
E,2018-10-29 10:12,3713,12,5141,24
E,2018-10-29 10:12,3715,14,3715,14
E,2018-10-29 10:12,3708,7,3708,7
E,2018-10-29 10:12,3711,10,3711,10
E,2018-10-29 10:12,3713,12,5141,24
E,2018-10-29 10:12,3708,7,3708,7
E,2018-10-29 10:12,3708,7,3708,7
E,2018-10-29 10:12,3713,12,5141,24
I,2018-10-29 10:12,3715,14,3715,14
I,2018-10-29 10:12,3711,10,3711,10
I,2018-10-29 10:12,3708,7,3708,7
I,2018-10-29 10:13,3711,10,3711,10
I,2018-10-29 10:13,3711,10,3711,10
I,2018-10-29 10:13,3714,13,3717,16
I,2018-10-29 10:13,3720,18,3720,18
I,2018-10-29 10:13,3711,10,3711,10
I,2018-10-29 10:13,3711,10,3711,10
I,2018-10-29 10:13,3715,14,3715,14
E,2018-10-29 10:13,3713,12,5141,24
E,2018-10-29 10:13,3711,10,3711,10
E,2018-10-29 10:13,3711,10,3711,10
E,2018-10-29 10:13,3708,7,3708,7
E,2018-10-29 10:13,3720,18,3720,18
E,2018-10-29 10:13,3708,7,3708,7
E,2018-10-29 10:13,3713,12,5141,24
E,2018-10-29 10:13,3715,14,3715,14
E,2018-10-29 10:13,3708,7,3708,7
E,2018-10-29 10:13,3714,13,3715,14
E,2018-10-29 10:13,3713,12,5301,24
I,2018-10-29 10:13,3708,7,3708,7
I,2018-10-29 10:14,3715,14,3715,14
I,2018-10-29 10:14,3720,18,3720,18
I,2018-10-29 10:14,3711,10,3711,10
I,2018-10-29 10:14,3711,10,3711,10
