I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,DELAY
E,2018-10-30 14:58:51,3708,3708,59865
E,2018-10-30 14:58:55,3708,3708,59866
E,2018-10-30 14:58:55,3717,3717,59866
I,2018-10-30 14:58:59,3713,3715,59868
I,2018-10-30 14:59:11,3713,5301,59874
I,2018-10-30 14:59:11,3708,3708,59874
I,2018-10-30 14:59:13,3715,101,59875
I,2018-10-30 14:59:15,3720,3720,59876
I,2018-10-30 14:59:17,3711,3711,59877
I,2018-10-30 14:59:20,3708,3708,59878
I,2018-10-30 14:59:21,3715,5317,59879
E,2018-10-30 14:59:21,3711,3711,59879
E,2018-10-30 14:59:21,3709,3709,59879
E,2018-10-30 14:59:24,3717,3717,59880
E,2018-10-30 14:59:31,3709,3715,59883
E,2018-10-30 14:59:33,3713,5301,59884
E,2018-10-30 14:59:38,3715,3715,59887
E,2018-10-30 14:59:38,3714,3714,59887
E,2018-10-30 14:59:41,3708,3708,59888
E,2018-10-30 14:59:42,3711,3711,59889
E,2018-10-30 14:59:45,3725,3725,59890
E,2018-10-30 14:59:45,3715,3715,59890
E,2018-10-30 14:59:48,3708,3708,59891
E,2018-10-30 14:59:48,3711,3711,59891
E,2018-10-30 14:59:52,3708,3708,59893
I,2018-10-30 14:59:55,3715,5317,59895
I,2018-10-30 14:59:56,3716,5301,59895
I,2018-10-30 14:59:58,3708,3708,59896
I,2018-10-30 14:59:59,3714,5301,59897
I,2018-10-30 15:00:15,3716,5301,59904
I,2018-10-30 15:00:16,3713,5141,59905
I,2018-10-30 15:00:16,3717,3717,59905
I,2018-10-30 15:00:17,3709,3715,59905
I,2018-10-30 15:00:18,3713,5301,59906
I,2018-10-30 15:00:32,3726,3711,59912
E,2018-10-30 15:00:34,3711,3711,59913
E,2018-10-30 15:00:34,3713,5141,59913
E,2018-10-30 15:00:35,3715,3715,59914
E,2018-10-30 15:00:36,3715,3715,59914
E,2018-10-30 15:00:37,3712,3708,59915
E,2018-10-30 15:00:38,3711,3711,59915
E,2018-10-30 15:00:39,3709,3714,59916
E,2018-10-30 15:00:46,3725,3725,59919
E,2018-10-30 15:00:46,3711,3711,59919
E,2018-10-30 15:00:46,3712,3712,59919
E,2018-10-30 15:00:46,3714,3714,59919
E,2018-10-30 15:00:47,3715,3507,59919
I,2018-10-30 15:00:53,3711,3711,59922
I,2018-10-30 15:01:02,3711,3711,59926
I,2018-10-30 15:01:05,3713,3715,59928
E,2018-10-30 15:01:06,3712,3712,59928
E,2018-10-30 15:01:20,3715,2233,59935
E,2018-10-30 15:01:32,3712,3712,59941
E,2018-10-30 15:01:36,3712,3712,59942
E,2018-10-30 15:01:42,3712,3712,59945
E,2018-10-30 15:01:42,3717,3717,59945
E,2018-10-30 15:01:43,3715,3715,59946
E,2018-10-30 15:01:46,3715,3715,59947
E,2018-10-30 15:01:49,3712,3712,59949
E,2018-10-30 15:01:56,3708,3708,59952
E,2018-10-30 15:01:59,3714,3714,59953
E,2018-10-30 15:01:59,3712,3712,59953
E,2018-10-30 15:01:59,3708,3708,59953
I,2018-10-30 15:02:01,3713,5301,59954
I,2018-10-30 15:02:03,3713,3715,59955
I,2018-10-30 15:02:13,3716,5301,59960
I,2018-10-30 15:02:13,3714,5301,59960
E,2018-10-30 15:02:14,3711,3711,59960
E,2018-10-30 15:02:14,3712,3712,59960
E,2018-10-30 15:02:14,3714,3714,59960
E,2018-10-30 15:02:15,3715,3715,59961
E,2018-10-30 15:02:15,3708,3708,59961
E,2018-10-30 15:02:17,3717,3717,59962
E,2018-10-30 15:02:20,3711,3711,59963
E,2018-10-30 15:02:20,3712,3712,59963
E,2018-10-30 15:02:20,3717,3717,59963
E,2018-10-30 15:02:21,3712,3712,59964
E,2018-10-30 15:02:27,3708,3708,59966
E,2018-10-30 15:02:31,3717,3717,59968
E,2018-10-30 15:02:32,3717,3717,59969
E,2018-10-30 15:02:34,3717,3717,59970
E,2018-10-30 15:02:37,3711,3711,59971
E,2018-10-30 15:02:40,3712,3712,59973
E,2018-10-30 15:02:47,3714,3715,59976
E,2018-10-30 15:02:47,3711,3711,59976
E,2018-10-30 15:02:47,3708,3708,59976
E,2018-10-30 15:02:50,3712,3712,59977
E,2018-10-30 15:02:57,3712,3712,59981
I,2018-10-30 15:02:57,3713,5141,59981
I,2018-10-30 15:02:58,3715,3715,59981
I,2018-10-30 15:02:58,3714,3714,59981
I,2018-10-30 15:03:01,3714,3715,59983
I,2018-10-30 15:03:02,3722,3711,59983
I,2018-10-30 15:03:03,3713,3715,59983
I,2018-10-30 15:03:03,3715,3715,59983
I,2018-10-30 15:03:04,3711,3711,59984
I,2018-10-30 15:03:05,3713,3715,59984
I,2018-10-30 15:03:06,3725,3725,59985
E,2018-10-30 15:03:07,3708,3708,59985
E,2018-10-30 15:03:09,3708,3708,59986
E,2018-10-30 15:03:09,3725,3725,59986
E,2018-10-30 15:03:11,3714,3714,59987
E,2018-10-30 15:03:20,3717,3717,59992
E,2018-10-30 15:03:20,3715,3715,59992
E,2018-10-30 15:03:20,3708,3708,59992
E,2018-10-30 15:03:24,3726,3711,59993
E,2018-10-30 15:03:24,3709,3708,59993
E,2018-10-30 15:03:32,3708,3708,59997
E,2018-10-30 15:03:32,3709,3717,59997
E,2018-10-30 15:03:33,3715,3715,59998
E,2018-10-30 15:03:46,3711,3711,60004
E,2018-10-30 15:03:46,3725,3725,60004
I,2018-10-30 15:04:00,3715,5317,60010
I,2018-10-30 15:04:01,3711,3711,60011
I,2018-10-30 15:04:01,3713,5301,60011
I,2018-10-30 15:04:02,3713,3713,60011
I,2018-10-30 15:04:05,3714,3715,60013
E,2018-10-30 15:04:09,3708,3708,60015
E,2018-10-30 15:04:10,3725,3725,60015
E,2018-10-30 15:04:13,3708,3708,60017
E,2018-10-30 15:04:16,3711,3711,60018
E,2018-10-30 15:04:18,3708,3708,60019
E,2018-10-30 15:04:19,3715,3715,60019
E,2018-10-30 15:04:21,3715,3715,60020
E,2018-10-30 15:04:22,3715,3715,60021
E,2018-10-30 15:04:25,3715,3507,60022
E,2018-10-30 15:04:27,3715,5141,60023
E,2018-10-30 15:04:27,3711,3711,60023
E,2018-10-30 15:04:32,3708,3708,60025
E,2018-10-30 15:04:51,3704,3708,60034
E,2018-10-30 15:04:51,3715,3715,60034
E,2018-10-30 15:04:51,3715,3715,60034
E,2018-10-30 15:04:51,3714,3708,60034
E,2018-10-30 15:04:57,3708,3708,60037
E,2018-10-30 15:04:58,3708,3708,60038
I,2018-10-30 15:05:01,3708,3708,60039
I,2018-10-30 15:05:02,3714,5301,60040
I,2018-10-30 15:05:04,3716,5301,60041
I,2018-10-30 15:05:06,3726,3711,60042
I,2018-10-30 15:05:11,3711,3711,60044
E,2018-10-30 15:05:15,3708,3708,60046
E,2018-10-30 15:05:21,3715,3715,60049
E,2018-10-30 15:05:21,3717,3717,60049
E,2018-10-30 15:05:24,3714,3714,60050
E,2018-10-30 15:05:27,3725,3725,60051
E,2018-10-30 15:05:42,3714,3714,60059
E,2018-10-30 15:05:42,3725,3725,60059
E,2018-10-30 15:05:42,3708,3708,60059
E,2018-10-30 15:05:44,3714,3708,60059
E,2018-10-30 15:05:51,3708,3708,60063
E,2018-10-30 15:05:55,3708,3708,60065
E,2018-10-30 15:05:58,3715,3715,60066
I,2018-10-30 15:06:02,3715,3715,60068
I,2018-10-30 15:06:02,3715,3715,60068
I,2018-10-30 15:06:15,3725,3725,60074
E,2018-10-30 15:06:19,3708,3708,60076
E,2018-10-30 15:06:28,3717,3717,60080
E,2018-10-30 15:06:33,3711,3711,60083
E,2018-10-30 15:06:38,3714,3714,60085
E,2018-10-30 15:06:42,3708,3708,60087
E,2018-10-30 15:06:44,3714,3714,60088
E,2018-10-30 15:06:45,3712,3712,60088
E,2018-10-30 15:06:45,3714,3714,60088
E,2018-10-30 15:06:45,3720,3720,60088
I,2018-10-30 15:06:58,3708,3708,60094
I,2018-10-30 15:07:00,3713,5301,60095
I,2018-10-30 15:07:08,3713,5141,60099
I,2018-10-30 15:07:12,3711,3711,60101
I,2018-10-30 15:07:12,3718,3715,60101
E,2018-10-30 15:07:12,3714,3714,60101
E,2018-10-30 15:07:13,3708,3708,60101
E,2018-10-30 15:07:25,3725,3725,60107
E,2018-10-30 15:07:32,3725,3725,60110
E,2018-10-30 15:07:33,3708,3708,60111
E,2018-10-30 15:07:35,3715,3715,60112
E,2018-10-30 15:07:36,3708,3708,60112
E,2018-10-30 15:07:51,3708,3708,60119
E,2018-10-30 15:07:51,3712,3712,60119
E,2018-10-30 15:07:55,3708,3708,60121
E,2018-10-30 15:07:55,3715,3715,60121
I,2018-10-30 15:07:58,3711,3711,60123
I,2018-10-30 15:08:00,3720,3720,60124
I,2018-10-30 15:08:11,3716,5301,60129
I,2018-10-30 15:08:12,3705,3705,60129
E,2018-10-30 15:08:16,3714,3714,60131
E,2018-10-30 15:08:18,3714,3708,60132
E,2018-10-30 15:08:22,3715,3715,60134
E,2018-10-30 15:08:22,3711,3711,60134
E,2018-10-30 15:08:23,3720,3720,60135
E,2018-10-30 15:08:29,3713,5301,60137
E,2018-10-30 15:08:29,3715,5141,60137
E,2018-10-30 15:08:35,3715,3715,60140
E,2018-10-30 15:08:46,3714,3714,60145
E,2018-10-30 15:08:46,3725,3725,60145
E,2018-10-30 15:08:51,3708,3708,60148
I,2018-10-30 15:09:07,3708,3708,60155
I,2018-10-30 15:09:08,3709,3709,60156
I,2018-10-30 15:09:15,3711,3711,60159
E,2018-10-30 15:09:20,3715,3715,60161
E,2018-10-30 15:09:20,3715,3715,60161
E,2018-10-30 15:09:22,3715,5141,60162
E,2018-10-30 15:09:25,3715,3715,60164
E,2018-10-30 15:09:39,3712,3712,60170
E,2018-10-30 15:09:45,3709,3715,60173
E,2018-10-30 15:09:52,3715,3715,60177
E,2018-10-30 15:09:52,3725,3725,60177
E,2018-10-30 15:09:56,3708,3708,60178
E,2018-10-30 15:09:56,3708,3708,60178
E,2018-10-30 15:09:56,3715,3715,60178
E,2018-10-30 15:09:57,3711,3711,60179
I,2018-10-30 15:10:09,3711,3711,60185
I,2018-10-30 15:10:11,3715,3715,60185
I,2018-10-30 15:10:11,3725,3725,60185
I,2018-10-30 15:10:16,3709,3709,60188
I,2018-10-30 15:10:19,3715,3715,60189
I,2018-10-30 15:10:20,3708,3708,60190
E,2018-10-30 15:10:20,3715,3715,60190
E,2018-10-30 15:10:28,3712,3712,60194
E,2018-10-30 15:10:29,3713,5301,60194
E,2018-10-30 15:10:30,3708,3708,60194
E,2018-10-30 15:10:36,3714,3714,60197
E,2018-10-30 15:10:39,3708,3708,60199
E,2018-10-30 15:10:39,3714,3714,60199
E,2018-10-30 15:10:44,3708,3708,60201
E,2018-10-30 15:10:50,3714,3714,60204
E,2018-10-30 15:10:53,3712,3712,60205
E,2018-10-30 15:10:53,3715,3715,60205
E,2018-10-30 15:10:55,3714,3714,60206
E,2018-10-30 15:10:56,3726,3708,60207
I,2018-10-30 15:11:02,3711,3711,60210
I,2018-10-30 15:11:02,3708,3708,60210
I,2018-10-30 15:11:02,3713,3715,60210
I,2018-10-30 15:11:03,3716,5301,60210
I,2018-10-30 15:11:10,3713,5301,60213
I,2018-10-30 15:11:11,3711,3711,60214
I,2018-10-30 15:11:13,3713,5141,60215
I,2018-10-30 15:11:28,3716,5301,60222
I,2018-10-30 15:11:29,3715,3715,60222
E,2018-10-30 15:11:30,3714,3714,60223
E,2018-10-30 15:11:31,3708,3708,60223
E,2018-10-30 15:11:36,3711,3711,60226
E,2018-10-30 15:11:37,3712,3712,60226
E,2018-10-30 15:11:38,3708,3708,60227
E,2018-10-30 15:11:39,3716,5301,60227
E,2018-10-30 15:11:40,3712,3712,60228
E,2018-10-30 15:11:46,3708,3708,60230
E,2018-10-30 15:11:46,3708,3708,60230
E,2018-10-30 15:11:47,3708,3708,60231
E,2018-10-30 15:11:51,3725,3725,60233
E,2018-10-30 15:11:52,3714,3708,60233
E,2018-10-30 15:11:55,3709,3709,60235
E,2018-10-30 15:11:57,3714,3715,60236
I,2018-10-30 15:12:01,3717,3717,60237
I,2018-10-30 15:12:07,3715,3715,60240
I,2018-10-30 15:12:07,3716,5301,60240
I,2018-10-30 15:12:08,3711,3711,60241
I,2018-10-30 15:12:15,3715,3715,60244
I,2018-10-30 15:12:18,3714,3717,60245
E,2018-10-30 15:12:21,3708,3708,60247
E,2018-10-30 15:12:22,3709,3709,60247
E,2018-10-30 15:12:23,3712,3712,60248
E,2018-10-30 15:12:25,3709,3708,60249
E,2018-10-30 15:12:27,3708,3708,60250
E,2018-10-30 15:12:35,3708,3708,60253
E,2018-10-30 15:12:44,3708,3708,60258
E,2018-10-30 15:12:44,3712,3712,60258
E,2018-10-30 15:12:45,3714,3714,60258
E,2018-10-30 15:12:50,3725,3725,60261
I,2018-10-30 15:13:00,3716,5301,60265
I,2018-10-30 15:13:00,3716,5301,60265
E,2018-10-30 15:13:05,3708,3708,60268
E,2018-10-30 15:13:09,3708,3708,60270
E,2018-10-30 15:13:12,3717,3717,60271
E,2018-10-30 15:13:17,3708,3708,60273
E,2018-10-30 15:13:20,3715,3715,60275
E,2018-10-30 15:13:29,3709,3709,60279
E,2018-10-30 15:13:32,3709,3709,60280
E,2018-10-30 15:13:33,3711,3711,60281
E,2018-10-30 15:13:34,3708,3708,60281
E,2018-10-30 15:13:36,3717,3717,60282
E,2018-10-30 15:13:41,3709,3709,60285
E,2018-10-30 15:13:49,3709,3709,60288
E,2018-10-30 15:13:55,3714,3714,60291
E,2018-10-30 15:13:58,3713,5317,60293
E,2018-10-30 15:13:58,3713,5301,60293
I,2018-10-30 15:14:02,3709,3709,60295
I,2018-10-30 15:14:08,3709,3709,60297
I,2018-10-30 15:14:08,3715,3715,60297
I,2018-10-30 15:14:12,3711,3711,60299
I,2018-10-30 15:14:14,3711,3711,60300
I,2018-10-30 15:14:18,3715,3715,60302
I,2018-10-30 15:14:19,3715,3715,60303
I,2018-10-30 15:14:21,3716,5301,60303
E,2018-10-30 15:14:22,3709,3709,60304
E,2018-10-30 15:14:22,3711,3711,60304
E,2018-10-30 15:14:24,3715,3715,60305
E,2018-10-30 15:14:24,3715,3715,60305
E,2018-10-30 15:14:25,3709,3709,60305
E,2018-10-30 15:14:29,3708,3708,60307
E,2018-10-30 15:14:29,3708,3708,60307
E,2018-10-30 15:14:38,3708,3708,60312
E,2018-10-30 15:14:38,3708,3708,60312
E,2018-10-30 15:14:39,3708,3708,60312
E,2018-10-30 15:14:45,3708,3708,60315
E,2018-10-30 15:14:48,3714,3714,60316
E,2018-10-30 15:14:50,3725,3725,60317
E,2018-10-30 15:14:55,3709,3709,60320
I,2018-10-30 15:14:56,3711,3711,60320
I,2018-10-30 15:14:56,3711,3711,60320
I,2018-10-30 15:14:56,3714,3709,60320
I,2018-10-30 15:15:03,3714,3709,60323
I,2018-10-30 15:15:03,3708,3708,60323
I,2018-10-30 15:15:03,3720,3720,60323
I,2018-10-30 15:15:06,3709,3709,60325
E,2018-10-30 15:15:08,3720,3720,60326
E,2018-10-30 15:15:12,3713,5301,60328
E,2018-10-30 15:15:13,3708,3708,60328
E,2018-10-30 15:15:13,3708,3708,60328
E,2018-10-30 15:15:13,3708,3708,60328
E,2018-10-30 15:15:14,3712,3712,60329
E,2018-10-30 15:15:19,3715,3715,60331
E,2018-10-30 15:15:24,3708,3708,60333
E,2018-10-30 15:15:29,3712,3712,60336
E,2018-10-30 15:15:33,3711,3711,60337
E,2018-10-30 15:15:33,3708,3708,60337
E,2018-10-30 15:15:33,3709,3709,60337
E,2018-10-30 15:15:33,3709,3715,60337
E,2018-10-30 15:15:33,3712,3712,60337
E,2018-10-30 15:15:34,3708,3708,60338
E,2018-10-30 15:15:34,3708,3708,60338
E,2018-10-30 15:15:35,3717,3717,60338
E,2018-10-30 15:15:38,3715,3715,60340
E,2018-10-30 15:15:38,3712,3712,60340
E,2018-10-30 15:15:38,3725,3725,60340
E,2018-10-30 15:15:39,3711,3711,60340
E,2018-10-30 15:15:39,3708,3708,60340
E,2018-10-30 15:15:42,3709,3709,60342
E,2018-10-30 15:15:42,3711,3711,60342
E,2018-10-30 15:15:46,3715,3715,60344
E,2018-10-30 15:15:49,3715,3715,60345
E,2018-10-30 15:15:49,3712,3712,60345
E,2018-10-30 15:15:50,3708,3708,60346
E,2018-10-30 15:15:54,3711,3711,60347
E,2018-10-30 15:15:55,3714,3714,60348
E,2018-10-30 15:15:57,3708,3708,60349
E,2018-10-30 15:15:57,3712,3712,60349
I,2018-10-30 15:15:59,3713,5301,60350
I,2018-10-30 15:16:00,3715,3715,60350
I,2018-10-30 15:16:00,3720,3720,60350
I,2018-10-30 15:16:02,3715,3715,60351
E,2018-10-30 15:16:03,3717,3717,60352
E,2018-10-30 15:16:07,3715,101,60354
E,2018-10-30 15:16:17,3717,3717,60358
E,2018-10-30 15:16:17,3708,3708,60358
E,2018-10-30 15:16:26,3711,3711,60362
E,2018-10-30 15:16:26,3708,3708,60362
E,2018-10-30 15:16:27,3708,3708,60363
E,2018-10-30 15:16:37,3714,3714,60368
E,2018-10-30 15:16:43,3715,3715,60371
E,2018-10-30 15:16:43,3714,3714,60371
E,2018-10-30 15:16:43,3725,3725,60371
E,2018-10-30 15:16:47,3712,3712,60372
E,2018-10-30 15:16:54,3711,3711,60376
E,2018-10-30 15:16:55,3708,3708,60376
E,2018-10-30 15:16:57,3709,3708,60377
I,2018-10-30 15:16:58,3713,3713,60378
I,2018-10-30 15:17:01,3711,3711,60379
I,2018-10-30 15:17:07,3711,3711,60382
I,2018-10-30 15:17:15,3711,3711,60386
E,2018-10-30 15:17:20,3708,3708,60388
E,2018-10-30 15:17:20,3720,3720,60388
E,2018-10-30 15:17:21,3714,3714,60388
E,2018-10-30 15:17:22,3708,3708,60389
E,2018-10-30 15:17:22,3712,3712,60389
E,2018-10-30 15:17:23,3711,3711,60389
E,2018-10-30 15:17:25,3717,3717,60390
E,2018-10-30 15:17:31,3711,3711,60393
E,2018-10-30 15:17:37,3720,3720,60396
E,2018-10-30 15:17:39,3708,3708,60397
E,2018-10-30 15:17:40,3708,3708,60397
E,2018-10-30 15:17:47,3708,3708,60401
E,2018-10-30 15:17:48,3708,3708,60401
E,2018-10-30 15:17:55,3708,3708,60404
E,2018-10-30 15:17:57,3717,3717,60405
I,2018-10-30 15:17:57,3713,3715,60405
I,2018-10-30 15:17:59,3713,5141,60406
E,2018-10-30 15:18:01,3711,3711,60407
E,2018-10-30 15:18:02,3711,3711,60408
E,2018-10-30 15:18:03,3712,3712,60408
E,2018-10-30 15:18:03,3712,3712,60408
E,2018-10-30 15:18:07,3711,3711,60410
E,2018-10-30 15:18:11,3714,3714,60412
E,2018-10-30 15:18:11,3711,3711,60412
E,2018-10-30 15:18:12,3720,3720,60413
E,2018-10-30 15:18:15,3708,3708,60414
E,2018-10-30 15:18:16,3712,3712,60414
E,2018-10-30 15:18:18,3711,3711,60415
E,2018-10-30 15:18:36,3711,3711,60424
E,2018-10-30 15:18:42,3708,3708,60427
E,2018-10-30 15:18:51,3715,3715,60431
E,2018-10-30 15:18:52,3714,3714,60431
E,2018-10-30 15:18:52,3708,3708,60431
E,2018-10-30 15:18:53,3708,3708,60432
E,2018-10-30 15:18:54,3712,3712,60432
E,2018-10-30 15:18:58,3711,3711,60434
E,2018-10-30 15:18:59,3712,3712,60435
I,2018-10-30 15:19:02,3711,3711,60436
I,2018-10-30 15:19:02,3715,3715,60436
I,2018-10-30 15:19:05,3715,3715,60438
I,2018-10-30 15:19:09,3713,5141,60439
I,2018-10-30 15:19:09,3705,3705,60439
I,2018-10-30 15:19:12,3711,3711,60441
E,2018-10-30 15:19:13,3708,3708,60441
E,2018-10-30 15:19:13,3715,101,60441
E,2018-10-30 15:19:15,3714,3714,60442
E,2018-10-30 15:19:18,3714,3714,60444
E,2018-10-30 15:19:18,3708,3708,60444
E,2018-10-30 15:19:22,3712,3712,60446
E,2018-10-30 15:19:25,3711,3711,60447
E,2018-10-30 15:19:30,3715,3715,60449
E,2018-10-30 15:19:45,3720,3720,60456
E,2018-10-30 15:19:50,3715,3715,60459
I,2018-10-30 15:19:55,3709,3709,60461
I,2018-10-30 15:19:59,3715,3715,60463
I,2018-10-30 15:20:06,3709,3709,60466
I,2018-10-30 15:20:08,3709,5141,60467
I,2018-10-30 15:20:08,3713,5141,60467
E,2018-10-30 15:20:13,3715,101,60470
E,2018-10-30 15:20:15,3711,3711,60471
E,2018-10-30 15:20:16,3715,3715,60471
E,2018-10-30 15:20:18,3715,3715,60472
E,2018-10-30 15:20:18,3712,3712,60472
E,2018-10-30 15:20:18,3708,3708,60472
E,2018-10-30 15:20:23,3711,3711,60474
E,2018-10-30 15:20:24,3720,3720,60475
E,2018-10-30 15:20:24,3725,3725,60475
E,2018-10-30 15:20:24,3712,3712,60475
E,2018-10-30 15:20:28,3708,3708,60477
E,2018-10-30 15:20:32,3708,3708,60479
E,2018-10-30 15:20:42,3714,3714,60483
E,2018-10-30 15:20:42,3712,3712,60483
E,2018-10-30 15:20:43,3708,3708,60484
E,2018-10-30 15:20:44,3715,101,60484
E,2018-10-30 15:20:46,3711,3711,60485
E,2018-10-30 15:20:53,3708,3708,60489
E,2018-10-30 15:20:54,3708,3708,60489
E,2018-10-30 15:20:59,3714,3715,60491
I,2018-10-30 15:21:05,3708,3708,60494
I,2018-10-30 15:21:05,3711,3711,60494
I,2018-10-30 15:21:05,3709,3709,60494
E,2018-10-30 15:21:06,3714,3714,60495
E,2018-10-30 15:21:10,3712,3712,60497
E,2018-10-30 15:21:10,3711,3711,60497
E,2018-10-30 15:21:10,3708,3708,60497
E,2018-10-30 15:21:21,3720,3720,60502
E,2018-10-30 15:21:22,3712,3712,60502
E,2018-10-30 15:21:22,3708,3708,60502
E,2018-10-30 15:21:24,3715,3715,60503
E,2018-10-30 15:21:26,3712,3712,60504
E,2018-10-30 15:21:32,3711,3711,60507
E,2018-10-30 15:21:33,3711,3711,60507
E,2018-10-30 15:21:33,3725,3725,60507
E,2018-10-30 15:21:33,3712,3712,60507
E,2018-10-30 15:21:38,3712,3712,60510
E,2018-10-30 15:21:41,3716,5301,60511
E,2018-10-30 15:21:41,3708,3708,60511
E,2018-10-30 15:21:41,3717,3717,60511
E,2018-10-30 15:21:42,3715,3715,60512
E,2018-10-30 15:21:45,3708,3708,60513
E,2018-10-30 15:21:50,3714,3714,60515
E,2018-10-30 15:21:51,3714,3715,60516
E,2018-10-30 15:21:53,3708,3708,60517
E,2018-10-30 15:21:57,3715,3715,60519
I,2018-10-30 15:21:58,3713,3715,60519
I,2018-10-30 15:22:00,3708,3708,60520
I,2018-10-30 15:22:01,3713,5301,60521
I,2018-10-30 15:22:01,3709,3709,60521
I,2018-10-30 15:22:01,3713,3715,60521
E,2018-10-30 15:22:05,3716,5141,60522
E,2018-10-30 15:22:05,3708,3708,60522
E,2018-10-30 15:22:07,3717,3717,60523
E,2018-10-30 15:22:07,3712,3712,60523
E,2018-10-30 15:22:07,3708,3708,60523
E,2018-10-30 15:22:15,3708,3708,60527
E,2018-10-30 15:22:16,3712,3712,60528
E,2018-10-30 15:22:28,3717,3717,60533
E,2018-10-30 15:22:28,3715,3715,60533
E,2018-10-30 15:22:28,3712,3712,60533
E,2018-10-30 15:22:29,3715,3715,60534
E,2018-10-30 15:22:33,3709,3709,60536
E,2018-10-30 15:22:38,3708,3708,60538
E,2018-10-30 15:22:39,3717,3717,60539
E,2018-10-30 15:22:43,3712,3712,60540
E,2018-10-30 15:22:49,3708,3708,60543
I,2018-10-30 15:22:55,3715,5141,60546
I,2018-10-30 15:22:56,3715,3715,60547
I,2018-10-30 15:22:56,3720,3720,60547
I,2018-10-30 15:23:02,3720,3720,60549
I,2018-10-30 15:23:16,3714,3709,60556
I,2018-10-30 15:23:17,3715,3715,60556
I,2018-10-30 15:23:17,3713,5141,60556
I,2018-10-30 15:23:17,3720,3720,60556
I,2018-10-30 15:23:17,3713,3715,60556
E,2018-10-30 15:23:22,3717,3717,60559
E,2018-10-30 15:23:26,3725,3725,60561
E,2018-10-30 15:23:29,3712,3712,60562
E,2018-10-30 15:23:29,3711,3711,60562
E,2018-10-30 15:23:30,3709,3709,60563
E,2018-10-30 15:23:30,3708,3708,60563
E,2018-10-30 15:23:30,3713,5301,60563
E,2018-10-30 15:23:45,3712,3712,60570
E,2018-10-30 15:23:49,3711,3711,60572
E,2018-10-30 15:23:50,3708,3708,60572
E,2018-10-30 15:23:56,3720,3720,60575
E,2018-10-30 15:23:56,3708,3708,60575
E,2018-10-30 15:23:59,3717,3717,60576
I,2018-10-30 15:24:00,3720,3720,60577
I,2018-10-30 15:24:06,3720,3720,60580
I,2018-10-30 15:24:07,3704,3704,60580
E,2018-10-30 15:24:13,3714,3714,60583
E,2018-10-30 15:24:13,3711,3711,60583
E,2018-10-30 15:24:22,3712,3712,60587
E,2018-10-30 15:24:22,3726,3708,60587
E,2018-10-30 15:24:23,3714,3708,60588
E,2018-10-30 15:24:23,3717,3717,60588
E,2018-10-30 15:24:24,3708,3708,60588
E,2018-10-30 15:24:26,3714,3714,60589
E,2018-10-30 15:24:30,3708,3708,60591
E,2018-10-30 15:24:31,3708,3708,60591
E,2018-10-30 15:24:34,3708,3708,60593
E,2018-10-30 15:24:34,3708,3708,60593
E,2018-10-30 15:24:40,3708,3708,60596
E,2018-10-30 15:24:43,3713,5141,60597
E,2018-10-30 15:24:50,3708,3708,60600
E,2018-10-30 15:24:55,3703,3703,60603
E,2018-10-30 15:24:56,3711,3711,60603
E,2018-10-30 15:24:57,3725,3725,60604
I,2018-10-30 15:25:06,3704,3704,60608
I,2018-10-30 15:25:16,3720,3715,60613
E,2018-10-30 15:25:23,3708,3708,60616
E,2018-10-30 15:25:26,3708,3708,60617
E,2018-10-30 15:25:27,3703,3703,60618
E,2018-10-30 15:25:34,3714,3708,60621
E,2018-10-30 15:25:36,3712,3712,60622
E,2018-10-30 15:25:46,3717,3717,60627
E,2018-10-30 15:25:56,3708,3708,60632
E,2018-10-30 15:25:57,3708,3708,60632
I,2018-10-30 15:25:57,3715,3715,60632
I,2018-10-30 15:26:03,3709,3709,60635
I,2018-10-30 15:26:07,3711,3711,60637
I,2018-10-30 15:26:18,3715,3715,60642
I,2018-10-30 15:26:19,3709,3709,60642
I,2018-10-30 15:26:23,3711,3711,60644
I,2018-10-30 15:26:27,3713,5301,60646
I,2018-10-30 15:26:28,3720,3720,60647
E,2018-10-30 15:26:30,3720,3720,60648
E,2018-10-30 15:26:30,3714,3714,60648
E,2018-10-30 15:26:31,3708,3708,60648
E,2018-10-30 15:26:31,3715,3715,60648
E,2018-10-30 15:26:32,3711,3711,60649
E,2018-10-30 15:26:32,3708,3708,60649
E,2018-10-30 15:26:35,3712,3712,60650
E,2018-10-30 15:26:35,3708,3708,60650
E,2018-10-30 15:26:41,3711,3711,60653
E,2018-10-30 15:26:41,3715,101,60653
E,2018-10-30 15:26:48,3711,3711,60656
E,2018-10-30 15:26:48,3711,3711,60656
E,2018-10-30 15:26:53,3708,3708,60658
E,2018-10-30 15:26:56,3717,3717,60660
E,2018-10-30 15:26:56,3711,3711,60660
I,2018-10-30 15:27:03,3709,3715,60663
I,2018-10-30 15:27:04,3711,3711,60664
E,2018-10-30 15:27:04,3709,3709,60664
