I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,COUNTRY,DELAY,,,
I,2018-10-31 15:11:53,3720,3720,502,118828.8232,0.008333335,0.629326768,
I,2018-10-31 15:12:01,3713,5141,502,118833.8578,0.066666667,5.034612954,
I,2018-10-31 15:12:04,3715,3715,142,118835.7458,0.025000001,1.887979907,
I,2018-10-31 15:12:04,3713,5301,111,118835.7458,0,0,
I,2018-10-31 15:12:06,3715,3715,110,118837.0044,0.016666665,1.25865314,
I,2018-10-31 15:12:12,3708,3708,142,118840.7804,0.050000001,3.775959815,
I,2018-10-31 15:12:12,3723,3723,412,118840.7804,0,0,
E,2018-10-31 15:12:16,3714,3714,302,118843.2977,0.033333331,2.517306279,
E,2018-10-31 15:12:17,3711,3711,410,118843.927,0.008333335,0.629326768,
E,2018-10-31 15:12:18,3715,101,111,118844.5563,0.008333335,0.629326768,
E,2018-10-31 15:12:19,3708,3708,133,118845.1857,0.00833333,0.629326372,
E,2018-10-31 15:12:19,3716,5301,110,118845.1857,0,0,
E,2018-10-31 15:12:26,3708,3708,304,118849.5909,0.058333336,4.405286582,
E,2018-10-31 15:12:27,3708,3708,502,118850.2203,0.00833333,0.629326372,
E,2018-10-31 15:12:28,3711,3711,502,118850.8496,0.008333335,0.629326768,
E,2018-10-31 15:12:32,3720,3720,122,118853.3669,0.033333331,2.517306279,
E,2018-10-31 15:12:33,3708,3708,305,118853.9962,0.008333335,0.629326768,
E,2018-10-31 15:12:35,3708,3708,309,118855.2549,0.016666665,1.25865314,
E,2018-10-31 15:12:35,3711,3711,116,118855.2549,0,0,
E,2018-10-31 15:12:45,3713,3713,138,118861.5481,0.083333337,6.293266489,
E,2018-10-31 15:12:48,3708,3708,304,118863.4361,0.024999995,1.887979512,
E,2018-10-31 15:12:49,3713,5141,402,118864.0655,0.008333335,0.629326768,
I,2018-10-31 15:12:52,3717,3717,502,118865.9534,0.025000001,1.887979907,
I,2018-10-31 15:12:52,3711,3711,116,118865.9534,0,0,
I,2018-10-31 15:12:58,3711,3711,601,118869.7294,0.050000001,3.775959815,
I,2018-10-31 15:13:00,3708,3708,142,118870.988,0.016666665,1.25865314,
I,2018-10-31 15:13:01,3715,3715,112,118871.6174,0.008333335,0.629326768,
I,2018-10-31 15:13:02,3711,3711,116,118872.2467,0.00833333,0.629326372,
E,2018-10-31 15:13:08,3720,3720,116,118876.0227,0.050000001,3.775959815,
E,2018-10-31 15:13:16,3712,3712,136,118881.0573,0.066666667,5.034612954,
E,2018-10-31 15:13:17,3715,3715,502,118881.6866,0.008333335,0.629326768,
E,2018-10-31 15:13:21,3715,3715,142,118884.2039,0.033333331,2.517306279,
E,2018-10-31 15:13:23,3708,3708,601,118885.4626,0.016666665,1.25865314,
E,2018-10-31 15:13:27,3706,3708,309,118887.9799,0.033333336,2.517306675,
E,2018-10-31 15:13:28,3714,3714,502,118888.6092,0.008333335,0.629326768,
E,2018-10-31 15:13:37,3712,3712,307,118894.2731,0.074999997,5.663939326,
E,2018-10-31 15:13:37,3708,3708,142,118894.2731,0,0,
E,2018-10-31 15:13:44,3715,3715,601,118898.6784,0.058333336,4.405286582,
E,2018-10-31 15:13:47,3708,3708,116,118900.5664,0.024999995,1.887979512,
E,2018-10-31 15:13:48,3708,3708,142,118901.1957,0.008333335,0.629326768,
E,2018-10-31 15:13:48,3708,3708,110,118901.1957,0,0,
E,2018-10-31 15:13:48,3711,3711,142,118901.1957,0,0,
E,2018-10-31 15:13:51,3708,3708,502,118903.0837,0.025000001,1.887979907,
E,2018-10-31 15:13:52,3714,3714,307,118903.713,0.008333335,0.629326768,
E,2018-10-31 15:13:53,3715,3715,502,118904.3424,0.00833333,0.629326372,
E,2018-10-31 15:13:54,3720,3720,502,118904.9717,0.008333335,0.629326768,
I,2018-10-31 15:13:55,3717,3717,304,118905.601,0.008333335,0.629326768,
I,2018-10-31 15:13:57,3711,3711,116,118906.8597,0.016666665,1.25865314,
I,2018-10-31 15:14:00,3711,3711,502,118908.7476,0.025000001,1.887979907,
I,2018-10-31 15:14:02,3720,3720,142,118910.0063,0.016666665,1.25865314,
I,2018-10-31 15:14:02,3708,3708,142,118910.0063,0,0,
I,2018-10-31 15:14:03,3713,5141,138,118910.6356,0.008333335,0.629326768,
I,2018-10-31 15:14:14,3723,3723,434,118917.5582,0.091666662,6.922592466,
E,2018-10-31 15:14:15,3714,3714,305,118918.1875,0.008333335,0.629326768,
E,2018-10-31 15:14:15,3715,8003,429,118918.1875,0,0,
E,2018-10-31 15:14:15,3708,3708,142,118918.1875,0,0,
E,2018-10-31 15:14:16,3716,5301,309,118918.8169,0.008333335,0.629326768,
E,2018-10-31 15:14:16,3712,3712,142,118918.8169,0,0,
E,2018-10-31 15:14:16,3708,3708,502,118918.8169,0,0,
E,2018-10-31 15:14:17,3715,3715,331,118919.4462,0.00833333,0.629326372,
E,2018-10-31 15:14:23,3711,3711,142,118923.2222,0.050000001,3.775959815,
E,2018-10-31 15:14:28,3708,3708,116,118926.3688,0.041666666,3.146633047,
E,2018-10-31 15:14:32,3717,3711,116,118928.8861,0.033333336,2.517306675,
E,2018-10-31 15:14:33,3708,3708,502,118929.5154,0.00833333,0.629326372,
E,2018-10-31 15:14:35,3708,3708,142,118930.7741,0.016666671,1.258653535,
E,2018-10-31 15:14:40,3711,3711,502,118933.9207,0.041666666,3.146633047,
E,2018-10-31 15:14:42,3712,3708,233,118935.1794,0.016666665,1.25865314,
E,2018-10-31 15:14:45,3708,3708,142,118937.0673,0.025000001,1.887979907,
I,2018-10-31 15:14:52,3720,3720,502,118941.4726,0.058333331,4.405286187,
I,2018-10-31 15:14:59,3711,3711,141,118945.8779,0.058333336,4.405286582,
I,2018-10-31 15:14:59,3715,3715,136,118945.8779,0,0,
I,2018-10-31 15:15:01,3720,3720,502,118947.1366,0.016666665,1.25865314,
E,2018-10-31 15:15:09,3726,3708,601,118952.1712,0.066666667,5.034612954,
E,2018-10-31 15:15:09,3712,3712,129,118952.1712,0,0,
E,2018-10-31 15:15:12,3711,3711,116,118954.0592,0.025000001,1.887979907,
E,2018-10-31 15:15:28,3708,3708,502,118964.1284,0.133333333,10.06922591,
E,2018-10-31 15:15:28,3708,3708,136,118964.1284,0,0,
E,2018-10-31 15:15:29,3708,3708,302,118964.7577,0.008333335,0.629326768,
E,2018-10-31 15:15:29,3712,3712,110,118964.7577,0,0,
E,2018-10-31 15:15:35,3714,3715,215,118968.5337,0.049999996,3.775959419,
E,2018-10-31 15:15:35,3711,3711,304,118968.5337,0,0,
E,2018-10-31 15:15:44,3712,3712,303,118974.1976,0.075000002,5.663939722,
E,2018-10-31 15:15:49,3708,3708,502,118977.3442,0.041666666,3.146633047,
E,2018-10-31 15:15:51,3711,3711,305,118978.6029,0.016666665,1.25865314,
E,2018-10-31 15:15:51,3708,3708,336,118978.6029,0,0,
E,2018-10-31 15:15:55,3708,3708,410,118981.1202,0.033333336,2.517306675,
I,2018-10-31 15:16:05,3715,3715,133,118987.4135,0.083333332,6.293266094,
I,2018-10-31 15:16:14,3711,3711,501,118993.0774,0.075000002,5.663939722,
I,2018-10-31 15:16:14,3715,3715,133,118993.0774,0,0,
E,2018-10-31 15:16:15,3708,3708,137,118993.7067,0.00833333,0.629326372,
E,2018-10-31 15:16:15,3708,3708,303,118993.7067,0,0,
E,2018-10-31 15:16:15,3708,3708,501,118993.7067,0,0,
E,2018-10-31 15:16:15,3708,3708,112,118993.7067,0,0,
E,2018-10-31 15:16:17,3726,3708,224,118994.9654,0.016666671,1.258653535,
E,2018-10-31 15:16:17,3708,3708,142,118994.9654,0,0,
E,2018-10-31 15:16:17,3708,3708,117,118994.9654,0,0,
E,2018-10-31 15:16:21,3714,3714,502,118997.4827,0.033333331,2.517306279,
E,2018-10-31 15:16:22,3712,3712,502,118998.112,0.008333335,0.629326768,
E,2018-10-31 15:16:23,3708,3708,502,118998.7413,0.00833333,0.629326372,
E,2018-10-31 15:16:23,3712,3712,112,118998.7413,0,0,
E,2018-10-31 15:16:27,3711,3711,429,119001.2587,0.033333336,2.517306675,
E,2018-10-31 15:16:27,3715,3715,502,119001.2587,0,0,
E,2018-10-31 15:16:28,3708,3708,142,119001.888,0.008333335,0.629326768,
E,2018-10-31 15:16:29,3715,3715,352,119002.5173,0.00833333,0.629326372,
E,2018-10-31 15:16:37,3708,3708,129,119007.5519,0.066666667,5.034612954,
E,2018-10-31 15:16:42,3708,3708,116,119010.6986,0.041666666,3.146633047,
E,2018-10-31 15:16:51,3712,3712,133,119016.3625,0.075000002,5.663939722,
E,2018-10-31 15:16:56,3712,3712,115,119019.5091,0.041666666,3.146633047,
E,2018-10-31 15:16:57,3712,3712,312,119020.1385,0.008333335,0.629326768,
E,2018-10-31 15:16:57,3708,3708,304,119020.1385,0,0,
I,2018-10-31 15:17:00,3711,3711,305,119022.0264,0.025000001,1.887979907,
I,2018-10-31 15:17:01,3708,3708,307,119022.6558,0.00833333,0.629326372,
E,2018-10-31 15:17:01,3712,3712,142,119022.6558,0,0,
E,2018-10-31 15:17:11,3715,3715,344,119028.949,0.083333337,6.293266489,
E,2018-10-31 15:17:12,3708,3708,429,119029.5784,0.00833333,0.629326372,
E,2018-10-31 15:17:13,3711,3711,142,119030.2077,0.008333335,0.629326768,
E,2018-10-31 15:17:21,3708,3708,601,119035.2423,0.066666667,5.034612954,
E,2018-10-31 15:17:25,3712,3712,304,119037.7596,0.033333331,2.517306279,
E,2018-10-31 15:17:26,3711,3711,116,119038.3889,0.008333335,0.629326768,
E,2018-10-31 15:17:28,3708,3708,122,119039.6476,0.016666665,1.25865314,
E,2018-10-31 15:17:30,3712,3712,143,119040.9062,0.016666671,1.258653535,
E,2018-10-31 15:17:31,3712,9404,502,119041.5356,0.00833333,0.629326372,
E,2018-10-31 15:17:35,3717,3709,601,119044.0529,0.033333336,2.517306675,
E,2018-10-31 15:17:36,3715,3715,307,119044.6822,0.00833333,0.629326372,
E,2018-10-31 15:17:43,3717,3709,304,119049.0875,0.058333336,4.405286582,
E,2018-10-31 15:17:43,3711,3711,116,119049.0875,0,0,
E,2018-10-31 15:17:46,3712,3712,307,119050.9755,0.025000001,1.887979907,
E,2018-10-31 15:17:46,3711,3711,230,119050.9755,0,0,
E,2018-10-31 15:17:49,3712,3712,132,119052.8634,0.024999995,1.887979512,
I,2018-10-31 15:17:53,3714,3717,129,119055.3807,0.033333336,2.517306675,
I,2018-10-31 15:18:00,3711,3711,102,119059.786,0.058333331,4.405286187,
I,2018-10-31 15:18:03,3714,5301,309,119061.674,0.025000001,1.887979907,
I,2018-10-31 15:18:08,3711,3711,304,119064.8206,0.041666666,3.146633047,
I,2018-10-31 15:18:10,3711,3711,116,119066.0793,0.016666671,1.258653535,
I,2018-10-31 15:18:10,3720,3720,143,119066.0793,0,0,
E,2018-10-31 15:18:10,3714,3714,142,119066.0793,0,0,
E,2018-10-31 15:18:11,3711,3711,141,119066.7086,0.00833333,0.629326372,
E,2018-10-31 15:18:11,3712,3712,142,119066.7086,0,0,
E,2018-10-31 15:18:13,3711,3711,502,119067.9673,0.016666671,1.258653535,
E,2018-10-31 15:18:14,3715,3715,142,119068.5966,0.00833333,0.629326372,
E,2018-10-31 15:18:14,3715,3715,141,119068.5966,0,0,
E,2018-10-31 15:18:15,3711,3711,502,119069.2259,0.008333335,0.629326768,
E,2018-10-31 15:18:15,3708,3708,132,119069.2259,0,0,
E,2018-10-31 15:18:20,3708,3708,116,119072.3726,0.041666666,3.146633047,
E,2018-10-31 15:18:24,3715,3715,502,119074.8899,0.033333331,2.517306279,
E,2018-10-31 15:18:36,3717,3717,133,119082.4418,0.100000002,7.551919629,
E,2018-10-31 15:18:36,3708,3708,142,119082.4418,0,0,
E,2018-10-31 15:18:37,3708,3708,502,119083.0711,0.008333335,0.629326768,
E,2018-10-31 15:18:39,3708,3708,305,119084.3298,0.016666665,1.25865314,
E,2018-10-31 15:18:39,3708,3708,309,119084.3298,0,0,
E,2018-10-31 15:18:42,3715,3715,502,119086.2177,0.025000001,1.887979907,
E,2018-10-31 15:18:42,3708,3708,502,119086.2177,0,0,
E,2018-10-31 15:18:51,3708,3708,142,119091.8817,0.074999997,5.663939326,
I,2018-10-31 15:18:57,3708,3708,142,119095.6576,0.050000001,3.775959815,
I,2018-10-31 15:19:02,3714,5141,321,119098.8043,0.041666666,3.146633047,
I,2018-10-31 15:19:09,3711,3711,502,119103.2096,0.058333336,4.405286582,
I,2018-10-31 15:19:09,3715,3715,111,119103.2096,0,0,
E,2018-10-31 15:19:10,3713,5141,304,119103.8389,0.00833333,0.629326372,
E,2018-10-31 15:19:10,3715,3715,142,119103.8389,0,0,
E,2018-10-31 15:19:20,3717,3717,304,119110.1322,0.083333337,6.293266489,
E,2018-10-31 15:19:27,3715,3715,502,119114.5374,0.058333331,4.405286187,
E,2018-10-31 15:19:28,3715,3715,502,119115.1668,0.008333335,0.629326768,
E,2018-10-31 15:19:31,3725,3725,142,119117.0548,0.025000001,1.887979907,
E,2018-10-31 15:19:33,3708,3708,142,119118.3134,0.016666665,1.25865314,
E,2018-10-31 15:19:36,3712,3712,327,119120.2014,0.025000001,1.887979907,
E,2018-10-31 15:19:39,3715,3715,501,119122.0894,0.025000001,1.887979907,
E,2018-10-31 15:19:40,3711,3711,116,119122.7187,0.00833333,0.629326372,
E,2018-10-31 15:19:46,3708,3708,116,119126.4947,0.050000001,3.775959815,
E,2018-10-31 15:19:48,3716,5301,502,119127.7533,0.016666665,1.25865314,
E,2018-10-31 15:19:49,3714,3714,142,119128.3826,0.008333335,0.629326768,
E,2018-10-31 15:19:51,3708,3708,502,119129.6413,0.016666665,1.25865314,
E,2018-10-31 15:19:58,3708,3708,142,119134.0466,0.058333336,4.405286582,
E,2018-10-31 15:19:58,3715,3715,142,119134.0466,0,0,
I,2018-10-31 15:20:11,3714,5345,502,119142.2278,0.108333332,8.181246001,
I,2018-10-31 15:20:14,3715,3715,122,119144.1158,0.025000001,1.887979907,
I,2018-10-31 15:20:15,3711,3711,129,119144.7451,0.00833333,0.629326372,
I,2018-10-31 15:20:16,3708,3708,601,119145.3744,0.008333335,0.629326768,
E,2018-10-31 15:20:18,3708,3708,312,119146.6331,0.016666665,1.25865314,
E,2018-10-31 15:20:19,3711,3711,340,119147.2624,0.008333335,0.629326768,
E,2018-10-31 15:20:22,3708,3708,429,119149.1504,0.025000001,1.887979907,
E,2018-10-31 15:20:22,3708,3708,309,119149.1504,0,0,
E,2018-10-31 15:20:23,3715,101,502,119149.7797,0.00833333,0.629326372,
E,2018-10-31 15:20:32,3708,3708,116,119155.4437,0.075000002,5.663939722,
E,2018-10-31 15:20:33,3711,3711,116,119156.073,0.008333335,0.629326768,
E,2018-10-31 15:20:41,3714,3714,307,119161.1076,0.066666667,5.034612954,
E,2018-10-31 15:20:47,3708,3708,502,119164.8836,0.049999996,3.775959419,
E,2018-10-31 15:20:47,3715,3715,502,119164.8836,0,0,
E,2018-10-31 15:20:51,3708,3708,301,119167.4009,0.033333336,2.517306675,
E,2018-10-31 15:20:51,3717,3717,309,119167.4009,0,0,
E,2018-10-31 15:20:53,3708,3708,116,119168.6595,0.016666665,1.25865314,
E,2018-10-31 15:20:55,3708,3708,502,119169.9182,0.016666665,1.25865314,
E,2018-10-31 15:20:55,3715,3715,309,119169.9182,0,0,
E,2018-10-31 15:20:55,3714,3714,133,119169.9182,0,0,
E,2018-10-31 15:20:58,3708,3708,502,119171.8062,0.025000001,1.887979907,
E,2018-10-31 15:20:59,3711,3711,609,119172.4355,0.008333335,0.629326768,
I,2018-10-31 15:21:01,3708,3708,502,119173.6941,0.016666665,1.25865314,
I,2018-10-31 15:21:05,3720,3720,120,119176.2115,0.033333336,2.517306675,
I,2018-10-31 15:21:08,3708,3708,609,119178.0994,0.024999995,1.887979512,
E,2018-10-31 15:21:08,3708,3708,141,119178.0994,0,0,
E,2018-10-31 15:21:10,3708,3708,304,119179.3581,0.016666671,1.258653535,
E,2018-10-31 15:21:10,3726,3708,502,119179.3581,0,0,
E,2018-10-31 15:21:15,3708,3708,143,119182.5047,0.041666666,3.146633047,
E,2018-10-31 15:21:19,3714,3714,202,119185.022,0.033333331,2.517306279,
E,2018-10-31 15:21:20,3712,3712,133,119185.6514,0.008333335,0.629326768,
E,2018-10-31 15:21:21,3708,3708,111,119186.2807,0.008333335,0.629326768,
E,2018-10-31 15:21:21,3712,3712,142,119186.2807,0,0,
E,2018-10-31 15:21:29,3726,3711,502,119191.3153,0.066666667,5.034612954,
E,2018-10-31 15:21:30,3711,3711,601,119191.9446,0.00833333,0.629326372,
E,2018-10-31 15:21:30,3726,3711,312,119191.9446,0,0,
E,2018-10-31 15:21:30,3715,3715,112,119191.9446,0,0,
E,2018-10-31 15:21:38,3711,3711,142,119196.9792,0.066666667,5.034612954,
E,2018-10-31 15:21:38,3711,3711,142,119196.9792,0,0,
E,2018-10-31 15:21:41,3726,3708,502,119198.8672,0.025000001,1.887979907,
E,2018-10-31 15:21:44,3708,3708,502,119200.7552,0.025000001,1.887979907,
E,2018-10-31 15:21:45,3714,3708,502,119201.3845,0.008333335,0.629326768,
E,2018-10-31 15:21:45,3725,3725,129,119201.3845,0,0,
E,2018-10-31 15:21:51,3715,3715,142,119205.1605,0.050000001,3.775959815,
E,2018-10-31 15:21:54,3708,3708,327,119207.0485,0.024999995,1.887979512,
E,2018-10-31 15:21:55,3708,3708,142,119207.6778,0.008333335,0.629326768,
E,2018-10-31 15:21:55,3708,3708,133,119207.6778,0,0,
E,2018-10-31 15:21:55,3714,3708,305,119207.6778,0,0,
E,2018-10-31 15:21:57,3705,3705,318,119208.9364,0.016666665,1.25865314,
I,2018-10-31 15:22:01,3720,3720,412,119211.4537,0.033333336,2.517306675,
I,2018-10-31 15:22:02,3720,3720,133,119212.0831,0.00833333,0.629326372,
I,2018-10-31 15:22:05,3711,3711,142,119213.9711,0.025000001,1.887979907,
I,2018-10-31 15:22:11,3715,3715,309,119217.747,0.050000001,3.775959815,
E,2018-10-31 15:22:15,3711,3711,110,119220.2643,0.033333336,2.517306675,
E,2018-10-31 15:22:16,3708,3708,142,119220.8936,0.00833333,0.629326372,
E,2018-10-31 15:22:18,3712,3712,502,119222.1523,0.016666665,1.25865314,
E,2018-10-31 15:22:18,3708,3708,502,119222.1523,0,0,
E,2018-10-31 15:22:19,3708,3708,609,119222.7816,0.008333335,0.629326768,
E,2018-10-31 15:22:28,3712,3712,110,119228.4456,0.075000002,5.663939722,
E,2018-10-31 15:22:30,3714,3708,143,119229.7042,0.016666665,1.25865314,
E,2018-10-31 15:22:38,3708,3708,110,119234.7388,0.066666667,5.034612954,
E,2018-10-31 15:22:44,3717,3717,110,119238.5148,0.050000001,3.775959815,
E,2018-10-31 15:22:45,3717,3717,303,119239.1441,0.00833333,0.629326372,
E,2018-10-31 15:22:46,3712,3712,142,119239.7734,0.008333335,0.629326768,
E,2018-10-31 15:22:46,3711,3711,142,119239.7734,0,0,
E,2018-10-31 15:22:51,3708,3708,206,119242.9201,0.041666666,3.146633047,
E,2018-10-31 15:22:51,3717,3717,142,119242.9201,0,0,
E,2018-10-31 15:22:54,3708,3708,601,119244.8081,0.025000001,1.887979907,
E,2018-10-31 15:22:55,3717,3717,143,119245.4374,0.008333335,0.629326768,
E,2018-10-31 15:22:55,3717,3717,142,119245.4374,0,0,
E,2018-10-31 15:22:55,3720,3715,309,119245.4374,0,0,
E,2018-10-31 15:22:57,3715,3715,107,119246.696,0.016666665,1.25865314,
I,2018-10-31 15:22:58,3711,3711,143,119247.3254,0.008333335,0.629326768,
I,2018-10-31 15:23:01,3720,3720,305,119249.2133,0.024999995,1.887979512,
I,2018-10-31 15:23:01,3711,3711,132,119249.2133,0,0,
I,2018-10-31 15:23:02,3720,3720,502,119249.8427,0.008333335,0.629326768,
I,2018-10-31 15:23:06,3715,3715,502,119252.36,0.033333336,2.517306675,
E,2018-10-31 15:23:06,3712,3712,502,119252.36,0,0,
E,2018-10-31 15:23:07,3708,3708,501,119252.9893,0.00833333,0.629326372,
E,2018-10-31 15:23:07,3708,3708,502,119252.9893,0,0,
E,2018-10-31 15:23:12,3708,3708,502,119256.1359,0.041666666,3.146633047,
E,2018-10-31 15:23:15,3708,3708,312,119258.0239,0.025000001,1.887979907,
E,2018-10-31 15:23:15,3714,3714,116,119258.0239,0,0,
E,2018-10-31 15:23:22,3708,3708,143,119262.4292,0.058333336,4.405286582,
E,2018-10-31 15:23:23,3715,3715,309,119263.0585,0.00833333,0.629326372,
E,2018-10-31 15:23:28,3708,3708,309,119266.2052,0.041666666,3.146633047,
E,2018-10-31 15:23:28,3711,3711,247,119266.2052,0,0,
E,2018-10-31 15:23:29,3711,3711,143,119266.8345,0.008333335,0.629326768,
E,2018-10-31 15:23:29,3708,3708,116,119266.8345,0,0,
E,2018-10-31 15:23:30,3708,3708,601,119267.4638,0.008333335,0.629326768,
E,2018-10-31 15:23:31,3714,3714,138,119268.0931,0.00833333,0.629326372,
E,2018-10-31 15:23:32,3713,5141,110,119268.7225,0.008333335,0.629326768,
E,2018-10-31 15:23:45,3708,3708,312,119276.9037,0.108333332,8.181246001,
E,2018-10-31 15:23:46,3712,3708,412,119277.533,0.008333335,0.629326768,
E,2018-10-31 15:23:46,3708,3708,141,119277.533,0,0,
E,2018-10-31 15:23:47,3725,3725,143,119278.1624,0.00833333,0.629326372,
I,2018-10-31 15:23:53,3714,5345,116,119281.9383,0.050000001,3.775959815,
I,2018-10-31 15:23:58,3715,3715,142,119285.085,0.041666666,3.146633047,
I,2018-10-31 15:24:03,3703,3703,502,119288.2316,0.041666666,3.146633047,
I,2018-10-31 15:24:03,3715,3715,142,119288.2316,0,0,
I,2018-10-31 15:24:13,3720,3720,136,119294.5249,0.083333337,6.293266489,
I,2018-10-31 15:24:13,3714,5345,502,119294.5249,0,0,
E,2018-10-31 15:24:15,3715,5141,142,119295.7835,0.016666665,1.25865314,
E,2018-10-31 15:24:16,3708,3708,434,119296.4128,0.008333335,0.629326768,
E,2018-10-31 15:24:19,3715,3715,601,119298.3008,0.024999995,1.887979512,
E,2018-10-31 15:24:19,3708,3708,502,119298.3008,0,0,
E,2018-10-31 15:24:22,3708,3708,609,119300.1888,0.025000001,1.887979907,
E,2018-10-31 15:24:22,3708,3708,142,119300.1888,0,0,
E,2018-10-31 15:24:23,3708,3708,116,119300.8181,0.008333335,0.629326768,
E,2018-10-31 15:24:25,3714,3708,143,119302.0768,0.016666665,1.25865314,
E,2018-10-31 15:24:27,3708,3708,142,119303.3354,0.016666665,1.25865314,
E,2018-10-31 15:24:27,3725,3725,502,119303.3354,0,0,
E,2018-10-31 15:24:28,3720,3720,129,119303.9648,0.008333335,0.629326768,
E,2018-10-31 15:24:29,3708,3708,143,119304.5941,0.008333335,0.629326768,
E,2018-10-31 15:24:40,3708,3708,142,119311.5167,0.091666667,6.922592861,
E,2018-10-31 15:24:44,3708,3708,142,119314.034,0.033333331,2.517306279,
E,2018-10-31 15:24:44,3716,5301,344,119314.034,0,0,
E,2018-10-31 15:24:45,3714,3714,303,119314.6633,0.008333335,0.629326768,
I,2018-10-31 15:24:55,3713,5301,601,119320.9566,0.083333332,6.293266094,
I,2018-10-31 15:24:55,3715,3715,116,119320.9566,0,0,
I,2018-10-31 15:24:55,3720,3720,410,119320.9566,0,0,
I,2018-10-31 15:25:05,3720,3720,110,119327.2498,0.083333332,6.293266094,
I,2018-10-31 15:25:07,3713,5141,309,119328.5085,0.016666671,1.258653535,
I,2018-10-31 15:25:08,3711,3711,116,119329.1378,0.00833333,0.629326372,
I,2018-10-31 15:25:15,3714,5345,143,119333.5431,0.058333336,4.405286582,
E,2018-10-31 15:25:16,3708,3708,142,119334.1724,0.00833333,0.629326372,
E,2018-10-31 15:25:16,3712,9404,502,119334.1724,0,0,
E,2018-10-31 15:25:22,3708,3708,601,119337.9484,0.050000001,3.775959815,
E,2018-10-31 15:25:24,3708,3708,344,119339.207,0.016666665,1.25865314,
E,2018-10-31 15:25:24,3708,3708,303,119339.207,0,0,
E,2018-10-31 15:25:24,3708,3708,112,119339.207,0,0,
E,2018-10-31 15:25:25,3708,3708,142,119339.8364,0.008333335,0.629326768,
E,2018-10-31 15:25:25,3711,3711,142,119339.8364,0,0,
E,2018-10-31 15:25:27,3708,3708,326,119341.095,0.016666665,1.25865314,
E,2018-10-31 15:25:30,3708,3708,330,119342.983,0.025000001,1.887979907,
E,2018-10-31 15:25:34,3715,3715,304,119345.5003,0.033333336,2.517306675,
